Validity_date,City,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2
20/10/2017,Haifa,22,21,21,22,23,20,21,21,21
20/10/2017,Jerusalem,20,18,17,20,20,17,17,20,20
20/10/2017,Lod,16,18,18,20,20,18,18,18,19
20/10/2017,Mizpe Ramon,18,17,17,17,17,15,15,19,18
20/10/2017,Nazareth,20,17,18,22,22,19,19,21,21
20/10/2017,Qazrin,21,17,18,22,22,19,19,17,22
20/10/2017,Tel Aviv,20,17,17,19,19,17,17,18,19
20/10/2017,Tiberias,20,19,20,22,23,18,21,20,20
20/10/2017,Zefat,18,18,18,21,22,18,19,20,20
21/10/2017,Afula,15,18,18,21,21,21,22,20,20
21/10/2017,Ashdod,21,21,24,24,24,23,21,22,22
21/10/2017,Beer Sheva,18,19,19,20,19,18,19,19,19
21/10/2017,Bet Shean,21,19,20,23,23,20,21,21,22
21/10/2017,Elat,22,19,20,21,21,21,21,21,21
21/10/2017,En Gedi,25,24,24,23,26,23,23,25,25
21/10/2017,Haifa,21,20,21,21,22,19,21,20,19
21/10/2017,Jerusalem,17,17,18,17,17,15,15,18,18
21/10/2017,Lod,21,19,20,23,20,21,20,20,19
21/10/2017,Mizpe Ramon,16,16,15,16,16,14,14,17,17
21/10/2017,Nazareth,20,17,17,20,20,17,18,19,19
21/10/2017,Qazrin,17,16,17,18,18,16,15,14,14
21/10/2017,Tel Aviv,20,20,20,23,21,21,21,22,22
21/10/2017,Tiberias,20,20,20,21,21,19,20,18,18
21/10/2017,Zefat,18,16,16,19,19,15,15,18,18
22/10/2017,Afula,19,17,17,21,21,18,19,20,18
22/10/2017,Ashdod,21,19,21,23,22,18,21,21,19
22/10/2017,Beer Sheva,17,16,16,18,18,15,18,19,16
22/10/2017,Bet Shean,21,18,18,23,24,19,21,21,20
22/10/2017,Elat,23,16,17,20,20,19,20,20,20
22/10/2017,En Gedi,26,23,23,23,25,22,22,24,24
22/10/2017,Haifa,20,19,19,19,19,18,17,20,16
22/10/2017,Jerusalem,16,15,15,16,16,14,13,16,15
22/10/2017,Lod,20,18,18,21,21,19,18,18,16
22/10/2017,Mizpe Ramon,15,13,13,15,14,13,14,15,15
22/10/2017,Nazareth,19,16,16,19,19,16,17,18,16
22/10/2017,Qazrin,15,15,16,16,17,16,15,17,13
22/10/2017,Tel Aviv,20,19,18,22,22,19,17,21,16
22/10/2017,Tiberias,20,19,20,21,21,20,20,16,15
22/10/2017,Zefat,16,16,16,17,18,13,13,16,15
23/10/2017,Afula,14,16,15,18,18,16,16,16,16
23/10/2017,Ashdod,20,17,17,19,20,16,19,18,18
23/10/2017,Beer Sheva,15,14,14,17,16,16,16,15,15
23/10/2017,Bet Shean,17,17,17,20,20,18,18,18,18
23/10/2017,Elat,21,18,16,20,21,19,19,20,20
23/10/2017,En Gedi,23,23,23,24,24,22,22,23,23
23/10/2017,Haifa,18,17,17,18,19,18,18,16,16
23/10/2017,Jerusalem,15,15,14,16,15,14,14,15,15
23/10/2017,Lod,19,16,16,19,19,16,17,16,16
23/10/2017,Mizpe Ramon,13,13,12,14,14,14,14,15,15
23/10/2017,Nazareth,17,15,14,18,17,16,15,16,16
23/10/2017,Qazrin,14,14,14,16,15,14,13,11,11
23/10/2017,Tel Aviv,18,17,16,20,19,16,16,18,16
23/10/2017,Tiberias,20,18,18,19,19,17,18,14,14
23/10/2017,Zefat,13,14,14,17,16,14,13,14,14
24/10/2017,Afula,12,16,16,20,19,16,16,17,17
24/10/2017,Ashdod,18,16,20,19,21,18,18,19,19
24/10/2017,Beer Sheva,13,15,15,17,17,17,17,15,15
24/10/2017,Bet Shean,16,17,17,22,22,18,18,19,19
24/10/2017,Elat,21,19,19,21,21,18,18,19,19
24/10/2017,En Gedi,24,23,23,24,24,22,22,23,23
24/10/2017,Haifa,17,17,18,19,20,18,18,17,17
24/10/2017,Jerusalem,14,15,15,17,16,14,15,15,16
24/10/2017,Lod,17,16,16,19,20,17,17,17,17
24/10/2017,Mizpe Ramon,13,13,13,15,14,14,14,15,15
24/10/2017,Nazareth,16,15,16,19,18,16,16,17,17
24/10/2017,Qazrin,12,14,15,17,17,14,15,15,13
24/10/2017,Tel Aviv,17,17,16,19,20,16,16,17,17
24/10/2017,Tiberias,18,19,19,21,20,18,18,16,17
24/10/2017,Zefat,11,14,15,18,17,14,14,16,16
25/10/2017,Afula,14,16,15,19,18,16,15,16,16
25/10/2017,Ashdod,19,16,20,20,19,18,18,18,17
25/10/2017,Beer Sheva,14,15,15,18,18,17,18,15,14
25/10/2017,Bet Shean,18,17,17,22,21,18,18,18,18
25/10/2017,Elat,20,20,16,20,21,18,18,19,19
25/10/2017,En Gedi,23,24,24,25,24,22,21,24,23
25/10/2017,Haifa,17,17,17,19,19,18,18,16,16
25/10/2017,Jerusalem,15,16,15,17,17,15,15,16,16
25/10/2017,Lod,17,17,17,20,19,17,18,16,15
25/10/2017,Mizpe Ramon,13,15,15,16,16,14,15,16,16
25/10/2017,Nazareth,17,16,15,18,18,16,14,16,16
25/10/2017,Qazrin,13,14,14,17,16,14,13,13,13
25/10/2017,Tel Aviv,17,16,15,19,19,16,16,16,15
25/10/2017,Tiberias,19,18,18,20,19,17,18,15,16
25/10/2017,Zefat,13,15,14,17,16,14,14,15,15
26/10/2017,Afula,12,16,15,19,19,16,16,18,17
26/10/2017,Ashdod,18,21,21,20,19,20,19,19,18
26/10/2017,Beer Sheva,14,16,16,18,19,17,17,16,15
26/10/2017,Bet Shean,17,18,17,21,21,18,19,19,18
26/10/2017,Elat,21,20,20,21,21,18,19,20,20
26/10/2017,En Gedi,23,24,24,24,24,22,21,23,23
26/10/2017,Haifa,17,17,19,20,20,19,19,17,16
26/10/2017,Jerusalem,16,16,16,18,17,16,16,16,17
26/10/2017,Lod,16,19,17,20,19,18,18,16,15
26/10/2017,Mizpe Ramon,14,13,14,16,16,14,14,16,16
26/10/2017,Nazareth,17,15,15,19,19,16,16,17,17
26/10/2017,Qazrin,13,14,14,17,17,14,14,13,13
26/10/2017,Tel Aviv,17,16,17,19,19,17,17,16,16
26/10/2017,Tiberias,19,18,18,20,20,18,19,16,16
26/10/2017,Zefat,13,16,16,18,19,17,16,15,16
27/10/2017,Afula,13,18,18,20,21,14,18,18,19
27/10/2017,Ashdod,18,20,20,19,19,17,20,20,18
27/10/2017,Beer Sheva,13,17,17,20,18,17,19,15,16
27/10/2017,Bet Shean,17,18,19,22,24,19,22,19,20
27/10/2017,Elat,21,21,20,21,21,17,19,20,21
27/10/2017,En Gedi,23,25,25,26,25,23,22,24,25
27/10/2017,Haifa,18,18,18,21,23,20,21,18,20
27/10/2017,Jerusalem,17,17,19,20,20,17,19,18,20
27/10/2017,Lod,15,20,19,20,21,18,19,16,18
27/10/2017,Mizpe Ramon,16,17,17,18,19,16,17,17,17
27/10/2017,Nazareth,17,17,18,21,21,18,21,19,20
27/10/2017,Qazrin,13,17,20,20,21,20,20,19,18
27/10/2017,Tel Aviv,17,17,19,19,19,18,20,16,19
27/10/2017,Tiberias,18,19,20,21,22,20,21,18,22
27/10/2017,Zefat,15,18,20,21,22,18,19,17,18
28/10/2017,Afula,12,18,17,21,21,19,19,19,19
28/10/2017,Ashdod,17,21,22,19,19,21,22,19,20
28/10/2017,Beer Sheva,13,18,18,18,18,18,20,16,19
28/10/2017,Bet Shean,20,20,18,23,23,21,21,21,21
28/10/2017,Elat,19,21,21,23,23,22,21,22,21
28/10/2017,En Gedi,23,25,24,25,25,22,22,24,24
28/10/2017,Haifa,20,19,19,22,21,21,21,18,18
28/10/2017,Jerusalem,20,18,18,18,19,16,16,18,18
28/10/2017,Lod,16,19,19,19,20,19,20,18,18
28/10/2017,Mizpe Ramon,16,16,17,16,17,17,15,18,18
28/10/2017,Nazareth,21,17,16,21,21,19,18,18,18
28/10/2017,Qazrin,19,18,17,19,20,18,18,16,17
28/10/2017,Tel Aviv,17,19,19,19,18,18,19,18,20
28/10/2017,Tiberias,20,20,20,22,22,21,20,18,19
28/10/2017,Zefat,18,18,17,20,20,16,15,17,19
29/10/2017,Afula,16,16,17,20,18,17,18,17,17
29/10/2017,Ashdod,21,20,17,19,18,19,19,17,18
29/10/2017,Beer Sheva,17,14,14,16,16,16,16,14,14
29/10/2017,Bet Shean,21,17,17,21,21,19,20,18,18
29/10/2017,Elat,23,19,19,21,21,18,19,20,19
29/10/2017,En Gedi,25,22,22,23,23,22,22,22,22
29/10/2017,Haifa,21,18,19,18,19,20,19,17,17
29/10/2017,Jerusalem,16,14,15,16,16,14,15,16,16
29/10/2017,Lod,20,16,17,19,19,18,19,16,16
29/10/2017,Mizpe Ramon,17,11,12,14,15,14,14,15,15
29/10/2017,Nazareth,20,16,17,19,17,17,18,17,17
29/10/2017,Qazrin,17,13,15,17,16,14,16,13,13
29/10/2017,Tel Aviv,20,17,18,19,19,17,18,16,18
29/10/2017,Tiberias,22,18,19,20,19,18,21,20,20
29/10/2017,Zefat,17,14,15,17,16,13,14,15,15
30/10/2017,Afula,12,16,16,18,17,16,17,17,18
30/10/2017,Ashdod,18,21,19,19,18,19,18,19,19
30/10/2017,Beer Sheva,12,15,16,16,16,16,15,15,15
30/10/2017,Bet Shean,14,18,17,18,19,18,18,18,18
30/10/2017,Elat,20,18,17,20,20,17,18,19,18
30/10/2017,En Gedi,22,22,22,23,23,21,20,22,22
30/10/2017,Haifa,19,18,17,19,18,19,19,17,17
30/10/2017,Jerusalem,15,16,16,16,16,14,14,16,17
30/10/2017,Lod,18,18,17,19,19,17,17,17,17
30/10/2017,Mizpe Ramon,14,14,14,14,15,15,14,14,14
30/10/2017,Nazareth,17,16,15,18,17,16,16,17,17
30/10/2017,Qazrin,14,14,14,14,15,14,15,13,13
30/10/2017,Tel Aviv,18,19,19,19,19,17,17,17,19
30/10/2017,Tiberias,19,18,18,17,17,17,18,20,20
30/10/2017,Zefat,12,14,14,16,15,12,13,15,16
31/10/2017,Afula,15,16,16,19,19,18,18,17,18
31/10/2017,Ashdod,19,20,18,19,19,20,19,19,19
31/10/2017,Beer Sheva,14,15,15,17,16,16,16,14,15
31/10/2017,Bet Shean,17,17,17,21,21,21,20,18,19
31/10/2017,Elat,18,18,18,20,19,18,17,19,17
31/10/2017,En Gedi,23,22,22,23,23,21,21,22,22
31/10/2017,Haifa,14,18,18,19,19,19,17,17,16
31/10/2017,Jerusalem,15,15,15,16,16,14,14,15,15
31/10/2017,Lod,17,17,17,19,19,18,18,17,18
31/10/2017,Mizpe Ramon,13,12,12,15,14,13,13,14,14
31/10/2017,Nazareth,14,16,14,18,18,17,17,16,16
31/10/2017,Qazrin,14,16,15,16,15,15,15,15,16
31/10/2017,Tel Aviv,18,18,18,19,19,18,17,17,19
31/10/2017,Tiberias,18,18,18,19,19,19,19,20,20
31/10/2017,Zefat,11,15,14,17,16,14,13,15,15
01/11/2017,Afula,13,14,15,18,19,17,17,17,18
01/11/2017,Ashdod,19,20,18,19,19,21,20,19,19
01/11/2017,Beer Sheva,13,16,15,16,17,17,17,16,15
01/11/2017,Bet Shean,17,16,17,20,21,20,19,19,19
01/11/2017,Elat,20,18,18,19,19,17,17,18,19
01/11/2017,En Gedi,22,22,23,23,24,23,22,22,22
01/11/2017,Haifa,18,17,17,19,20,19,18,15,16
01/11/2017,Jerusalem,14,15,14,15,16,14,14,15,15
01/11/2017,Lod,18,16,17,19,18,19,19,17,17
01/11/2017,Mizpe Ramon,13,12,12,14,14,13,13,14,14
01/11/2017,Nazareth,17,14,14,18,18,17,17,15,16
01/11/2017,Qazrin,14,15,15,15,17,15,15,15,13
01/11/2017,Tel Aviv,19,17,17,18,19,18,19,17,19
01/11/2017,Tiberias,18,18,18,19,19,18,19,19,20
01/11/2017,Zefat,12,15,14,17,17,13,13,14,14
02/11/2017,Afula,13,15,15,18,17,17,18,16,16
02/11/2017,Ashdod,19,16,17,19,19,20,19,18,17
02/11/2017,Beer Sheva,15,14,15,16,16,17,17,15,14
02/11/2017,Bet Shean,16,17,16,21,20,19,19,17,17
02/11/2017,Elat,18,17,17,19,18,16,18,18,17
02/11/2017,En Gedi,23,21,21,23,23,20,20,22,21
02/11/2017,Haifa,17,17,16,18,18,18,18,15,15
02/11/2017,Jerusalem,14,14,14,14,14,14,13,14,14
02/11/2017,Lod,18,16,16,19,18,18,18,15,15
02/11/2017,Mizpe Ramon,13,12,11,14,14,12,12,13,13
02/11/2017,Nazareth,16,15,15,17,17,16,17,14,14
02/11/2017,Qazrin,12,14,14,15,15,14,15,13,11
02/11/2017,Tel Aviv,19,17,16,18,18,18,18,15,17
02/11/2017,Tiberias,18,18,18,19,19,18,19,18,18
02/11/2017,Zefat,12,14,14,16,16,13,13,13,13
03/11/2017,Afula,15,13,13,16,17,16,16,15,15
03/11/2017,Ashdod,17,15,16,18,17,18,18,18,18
03/11/2017,Beer Sheva,12,12,13,15,14,13,14,15,14
03/11/2017,Bet Shean,17,14,15,19,20,18,18,17,17
03/11/2017,Elat,19,16,16,18,18,18,18,17,17
03/11/2017,En Gedi,21,21,21,23,23,21,21,21,21
03/11/2017,Haifa,17,15,15,17,17,17,16,16,17
03/11/2017,Jerusalem,14,12,12,14,15,13,13,13,13
03/11/2017,Lod,17,14,14,17,17,16,17,15,14
03/11/2017,Mizpe Ramon,11,10,10,13,12,12,11,13,13
03/11/2017,Nazareth,16,13,13,15,16,15,15,14,15
03/11/2017,Qazrin,12,13,13,14,14,13,14,13,9
03/11/2017,Tel Aviv,17,16,15,17,18,16,17,18,18
03/11/2017,Tiberias,18,19,18,18,18,17,18,18,13
03/11/2017,Zefat,11,12,12,14,15,12,12,12,13
04/11/2017,Afula,9,14,14,16,16,17,16,15,15
04/11/2017,Ashdod,16,18,17,18,18,18,18,17,16
04/11/2017,Beer Sheva,12,13,13,15,15,15,16,14,14
04/11/2017,Bet Shean,14,17,15,20,19,19,18,17,17
04/11/2017,Elat,18,16,16,18,17,17,17,16,16
04/11/2017,En Gedi,21,21,21,22,22,21,21,20,20
04/11/2017,Haifa,15,16,16,17,17,18,17,17,17
04/11/2017,Jerusalem,13,13,13,14,14,13,13,13,13
04/11/2017,Lod,15,15,16,18,18,17,17,15,14
04/11/2017,Mizpe Ramon,11,10,11,13,12,12,12,12,12
04/11/2017,Nazareth,14,14,14,16,16,15,16,14,14
04/11/2017,Qazrin,11,13,13,14,14,14,14,13,11
04/11/2017,Tel Aviv,15,15,16,18,18,17,17,17,14
04/11/2017,Tiberias,16,18,16,18,18,18,18,18,13
04/11/2017,Zefat,10,13,13,15,14,12,12,13,13
05/11/2017,Afula,10,14,14,17,16,16,16,15,15
05/11/2017,Ashdod,16,18,15,18,17,18,18,17,17
05/11/2017,Beer Sheva,11,12,12,15,15,15,16,13,13
05/11/2017,Bet Shean,14,15,14,20,19,18,17,17,16
05/11/2017,Elat,17,17,17,17,17,17,17,18,18
05/11/2017,En Gedi,20,21,22,22,22,20,20,21,22
05/11/2017,Haifa,16,16,16,17,17,17,16,17,17
05/11/2017,Jerusalem,13,13,13,14,14,13,13,14,14
05/11/2017,Lod,16,14,14,17,17,17,17,15,15
05/11/2017,Mizpe Ramon,11,11,11,13,13,13,12,13,13
05/11/2017,Nazareth,15,14,14,16,16,15,14,15,15
05/11/2017,Qazrin,11,13,13,14,14,14,14,14,10
05/11/2017,Tel Aviv,16,15,13,18,17,16,16,17,17
05/11/2017,Tiberias,17,16,16,18,18,17,16,18,13
05/11/2017,Zefat,11,13,12,15,15,12,12,14,14
06/11/2017,Afula,10,15,15,17,16,17,17,15,15
06/11/2017,Ashdod,17,18,15,17,17,19,19,17,17
06/11/2017,Beer Sheva,12,12,13,15,15,15,16,12,12
06/11/2017,Bet Shean,14,16,15,19,20,18,19,17,17
06/11/2017,Elat,18,17,17,18,17,15,15,17,17
06/11/2017,En Gedi,21,21,21,22,22,20,20,21,21
06/11/2017,Haifa,16,17,16,18,18,17,16,17,15
06/11/2017,Jerusalem,13,13,13,14,14,12,13,13,13
06/11/2017,Lod,16,15,15,17,17,17,18,15,14
06/11/2017,Mizpe Ramon,12,10,10,13,13,12,11,13,13
06/11/2017,Nazareth,15,14,14,17,16,16,16,15,15
06/11/2017,Qazrin,11,13,12,14,14,14,14,13,11
06/11/2017,Tel Aviv,16,16,16,17,17,17,17,17,17
06/11/2017,Tiberias,17,18,17,18,18,18,17,18,13
06/11/2017,Zefat,12,14,13,15,15,12,11,13,13
07/11/2017,Afula,11,13,13,17,17,14,15,16,16
07/11/2017,Ashdod,17,18,16,17,18,16,17,18,16
07/11/2017,Beer Sheva,11,14,14,15,15,15,16,13,13
07/11/2017,Bet Shean,15,13,14,19,19,17,17,17,16
07/11/2017,Elat,16,16,16,17,17,15,15,18,18
07/11/2017,En Gedi,21,22,21,22,22,20,20,21,22
07/11/2017,Haifa,14,15,15,18,18,17,16,18,15
07/11/2017,Jerusalem,13,14,13,15,15,13,13,14,14
07/11/2017,Lod,15,15,15,17,18,16,16,15,14
07/11/2017,Mizpe Ramon,12,10,10,13,13,11,11,13,13
07/11/2017,Nazareth,15,13,13,17,17,15,15,15,15
07/11/2017,Qazrin,12,12,12,15,14,15,14,12,11
07/11/2017,Tel Aviv,16,14,15,17,17,16,16,18,16
07/11/2017,Tiberias,17,16,15,18,18,17,16,19,13
07/11/2017,Zefat,11,12,12,17,16,12,13,13,14
08/11/2017,Afula,10,14,15,17,17,15,14,16,16
08/11/2017,Ashdod,16,19,17,17,18,14,17,18,17
08/11/2017,Beer Sheva,11,14,15,15,16,14,14,14,13
08/11/2017,Bet Shean,15,14,15,19,19,16,17,18,18
08/11/2017,Elat,18,16,17,17,17,15,16,18,18
08/11/2017,En Gedi,22,22,22,22,22,20,20,21,21
08/11/2017,Haifa,15,19,18,18,18,17,17,16,16
08/11/2017,Jerusalem,13,14,15,15,16,14,13,15,15
08/11/2017,Lod,14,15,15,17,17,15,16,15,15
08/11/2017,Mizpe Ramon,12,12,12,13,13,12,12,14,14
08/11/2017,Nazareth,14,13,15,17,18,17,18,16,16
08/11/2017,Qazrin,11,14,14,16,16,14,17,14,14
08/11/2017,Tel Aviv,15,16,16,17,17,14,15,18,17
08/11/2017,Tiberias,17,17,17,18,19,16,16,19,19
08/11/2017,Zefat,11,15,15,17,17,13,13,15,16
09/11/2017,Afula,14,14,15,17,17,15,18,16,16
09/11/2017,Ashdod,18,16,16,18,20,18,21,17,19
09/11/2017,Beer Sheva,16,14,14,15,16,14,16,13,13
09/11/2017,Bet Shean,16,15,15,19,19,18,20,17,17
09/11/2017,Elat,18,17,18,19,19,17,19,17,17
09/11/2017,En Gedi,21,21,22,22,23,21,21,21,21
09/11/2017,Haifa,17,17,17,18,19,17,18,16,16
09/11/2017,Jerusalem,14,14,13,14,15,12,13,14,14
09/11/2017,Lod,16,15,15,17,18,17,18,15,16
09/11/2017,Mizpe Ramon,13,12,12,13,13,12,12,13,13
09/11/2017,Nazareth,18,14,15,18,18,17,17,16,16
09/11/2017,Qazrin,15,13,13,15,15,14,15,12,13
09/11/2017,Tel Aviv,17,16,15,18,18,17,18,17,19
09/11/2017,Tiberias,18,16,17,18,18,18,18,18,18
09/11/2017,Zefat,13,14,14,16,17,13,13,14,14
10/11/2017,Afula,13,12,12,16,16,13,13,14,14
10/11/2017,Ashdod,19,17,14,17,17,12,15,15,15
10/11/2017,Beer Sheva,14,11,12,14,15,14,14,11,11
10/11/2017,Bet Shean,16,13,13,18,18,15,15,16,16
10/11/2017,Elat,19,16,16,17,17,15,16,18,17
10/11/2017,En Gedi,22,21,21,21,21,18,18,20,20
10/11/2017,Haifa,19,14,14,18,18,15,15,15,14
10/11/2017,Jerusalem,14,12,11,13,13,11,12,13,12
10/11/2017,Lod,16,13,13,16,16,14,14,14,13
10/11/2017,Mizpe Ramon,12,9,9,12,13,11,11,12,12
10/11/2017,Nazareth,17,12,12,15,16,12,13,14,14
10/11/2017,Qazrin,13,11,12,13,13,11,11,12,10
10/11/2017,Tel Aviv,17,13,13,17,16,13,14,15,15
10/11/2017,Tiberias,18,15,15,16,17,14,14,17,17
10/11/2017,Zefat,12,11,12,14,14,11,12,13,13
11/11/2017,Afula,9,13,13,16,16,13,13,14,14
11/11/2017,Ashdod,15,17,15,16,18,15,15,15,15
11/11/2017,Beer Sheva,9,12,12,15,14,13,14,12,11
11/11/2017,Bet Shean,13,15,14,18,18,14,15,15,15
11/11/2017,Elat,18,16,16,17,16,15,17,18,17
11/11/2017,En Gedi,22,20,20,21,21,19,17,20,20
11/11/2017,Haifa,15,15,15,17,18,17,16,14,14
11/11/2017,Jerusalem,11,12,12,13,13,12,12,13,12
11/11/2017,Lod,13,13,14,17,17,14,14,13,13
11/11/2017,Mizpe Ramon,11,8,9,12,12,10,10,12,12
11/11/2017,Nazareth,14,13,12,15,16,13,13,14,14
11/11/2017,Qazrin,10,12,11,13,13,11,10,12,9
11/11/2017,Tel Aviv,14,14,15,16,17,14,14,15,15
11/11/2017,Tiberias,16,16,15,17,17,15,14,12,12
11/11/2017,Zefat,11,12,12,14,14,12,12,12,12
12/11/2017,Afula,10,14,13,16,16,13,13,14,14
12/11/2017,Ashdod,15,18,14,16,16,16,15,16,16
12/11/2017,Beer Sheva,9,14,13,15,15,13,14,14,14
12/11/2017,Bet Shean,12,13,13,18,18,16,17,15,15
12/11/2017,Elat,17,17,17,17,17,18,18,19,19
12/11/2017,En Gedi,21,21,21,22,22,19,20,22,22
12/11/2017,Haifa,15,15,15,17,17,16,16,14,14
12/11/2017,Jerusalem,12,12,12,15,15,13,14,14,14
12/11/2017,Lod,13,15,15,17,17,16,16,15,15
12/11/2017,Mizpe Ramon,11,11,10,14,13,12,13,13,13
12/11/2017,Nazareth,14,13,13,16,16,13,13,14,14
12/11/2017,Qazrin,10,13,13,15,15,14,14,14,8
12/11/2017,Tel Aviv,15,13,14,16,15,14,14,16,16
12/11/2017,Tiberias,16,16,15,17,17,14,16,12,12
12/11/2017,Zefat,11,13,12,16,15,12,12,12,12
13/11/2017,Afula,8,20,20,20,20,20,20,21,21
13/11/2017,Ashdod,16,21,19,20,19,20,19,22,23
13/11/2017,Beer Sheva,10,20,20,21,21,20,21,20,21
13/11/2017,Bet Shean,16,16,17,22,23,20,21,21,21
13/11/2017,Elat,18,20,20,22,21,19,20,18,23
13/11/2017,En Gedi,22,24,24,26,26,23,24,25,25
13/11/2017,Haifa,15,20,20,20,21,19,19,22,21
13/11/2017,Jerusalem,14,16,16,18,18,16,16,20,20
13/11/2017,Lod,14,22,22,23,23,22,23,23,24
13/11/2017,Mizpe Ramon,12,15,15,18,18,16,16,16,17
13/11/2017,Nazareth,14,19,19,21,21,20,21,21,22
13/11/2017,Qazrin,12,17,18,19,18,18,19,16,20
13/11/2017,Tel Aviv,16,20,20,22,22,20,21,22,23
13/11/2017,Tiberias,15,18,19,23,22,21,23,23,23
13/11/2017,Zefat,11,17,19,20,20,16,17,19,19
14/11/2017,Afula,19,15,15,18,18,14,14,17,17
14/11/2017,Ashdod,18,15,15,17,17,16,17,17,17
14/11/2017,Beer Sheva,16,14,14,16,16,15,15,16,16
14/11/2017,Bet Shean,20,15,16,19,19,16,16,19,19
14/11/2017,Elat,19,18,18,19,19,17,17,20,20
14/11/2017,En Gedi,26,22,22,23,23,21,21,23,24
14/11/2017,Haifa,20,17,17,19,19,16,17,17,17
14/11/2017,Jerusalem,16,14,14,16,16,13,14,18,18
14/11/2017,Lod,18,16,17,18,18,17,17,16,17
14/11/2017,Mizpe Ramon,16,12,11,16,15,14,13,17,17
14/11/2017,Nazareth,20,15,15,17,17,13,15,17,17
14/11/2017,Qazrin,20,12,13,16,16,14,14,13,17
14/11/2017,Tel Aviv,22,16,16,17,18,15,15,17,17
14/11/2017,Tiberias,25,17,16,18,18,16,18,16,20
14/11/2017,Zefat,15,13,13,16,16,13,13,16,16
15/11/2017,Afula,11,13,13,16,17,12,13,15,15
15/11/2017,Ashdod,16,18,13,15,16,16,14,16,15
15/11/2017,Beer Sheva,12,11,12,15,15,15,14,13,13
15/11/2017,Bet Shean,16,14,15,19,19,16,15,16,16
15/11/2017,Elat,17,18,18,17,17,16,14,17,17
15/11/2017,En Gedi,21,21,21,22,22,19,19,23,22
15/11/2017,Haifa,16,15,14,18,18,16,17,15,15
15/11/2017,Jerusalem,15,13,14,14,15,13,14,16,15
15/11/2017,Lod,14,15,15,17,17,15,15,14,14
15/11/2017,Mizpe Ramon,14,13,11,14,14,13,12,15,14
15/11/2017,Nazareth,17,13,13,16,16,13,13,15,15
15/11/2017,Qazrin,16,12,11,14,15,12,13,10,14
15/11/2017,Tel Aviv,16,13,13,16,16,14,14,16,15
15/11/2017,Tiberias,20,15,15,18,17,14,15,13,18
15/11/2017,Zefat,13,12,13,15,15,12,12,13,13
16/11/2017,Afula,10,13,14,17,17,13,11,15,15
16/11/2017,Ashdod,15,12,12,16,15,15,12,15,14
16/11/2017,Beer Sheva,10,12,12,15,15,14,15,13,12
16/11/2017,Bet Shean,14,14,14,19,18,16,15,16,15
16/11/2017,Elat,17,18,19,17,17,14,15,18,18
16/11/2017,En Gedi,20,21,21,23,23,19,18,23,22
16/11/2017,Haifa,16,14,14,18,18,17,16,16,16
16/11/2017,Jerusalem,14,13,14,16,16,14,15,17,16
16/11/2017,Lod,12,14,14,17,17,14,14,14,13
16/11/2017,Mizpe Ramon,10,12,12,15,15,14,14,15,15
16/11/2017,Nazareth,15,14,14,17,17,13,13,16,16
16/11/2017,Qazrin,12,14,15,16,16,15,16,18,17
16/11/2017,Tel Aviv,14,12,12,16,16,13,12,15,14
16/11/2017,Tiberias,17,16,16,20,18,18,14,19,19
16/11/2017,Zefat,12,14,14,16,16,13,14,14,14
17/11/2017,Afula,8,16,17,19,19,17,18,18,19
17/11/2017,Ashdod,14,17,13,16,16,16,15,15,16
17/11/2017,Beer Sheva,9,13,13,15,16,15,15,14,14
17/11/2017,Bet Shean,14,14,14,20,20,18,18,19,19
17/11/2017,Elat,18,19,19,20,19,14,15,18,18
17/11/2017,En Gedi,20,22,22,24,24,20,18,22,23
17/11/2017,Haifa,15,16,16,20,19,20,20,21,19
17/11/2017,Jerusalem,16,15,14,17,18,16,16,18,19
17/11/2017,Lod,11,16,16,17,17,17,14,16,17
17/11/2017,Mizpe Ramon,11,12,15,16,17,14,15,16,16
17/11/2017,Nazareth,15,17,17,19,19,16,16,20,19
17/11/2017,Qazrin,15,17,17,18,17,18,18,19,19
17/11/2017,Tel Aviv,12,12,13,17,17,15,15,15,16
17/11/2017,Tiberias,16,18,18,21,20,21,17,22,22
17/11/2017,Zefat,14,15,15,19,18,16,16,16,16
18/11/2017,Afula,8,15,18,19,19,16,14,18,18
18/11/2017,Ashdod,15,15,15,16,16,16,16,17,16
18/11/2017,Beer Sheva,10,14,15,15,17,14,16,15,15
18/11/2017,Bet Shean,15,15,15,20,20,17,16,19,19
18/11/2017,Elat,15,20,21,20,20,15,19,20,20
18/11/2017,En Gedi,18,23,22,22,22,20,20,23,23
18/11/2017,Haifa,18,18,19,20,19,19,19,21,21
18/11/2017,Jerusalem,17,17,18,17,18,16,16,18,20
18/11/2017,Lod,13,16,14,17,17,15,16,16,16
18/11/2017,Mizpe Ramon,11,16,15,17,18,17,17,17,17
18/11/2017,Nazareth,18,19,19,19,19,16,17,18,21
18/11/2017,Qazrin,19,18,18,18,18,18,18,16,21
18/11/2017,Tel Aviv,14,15,14,16,16,14,15,16,16
18/11/2017,Tiberias,17,19,19,21,20,22,18,20,23
18/11/2017,Zefat,16,16,16,19,19,16,16,18,18
19/11/2017,Afula,11,18,18,18,19,18,19,17,19
19/11/2017,Ashdod,17,18,18,20,20,19,20,19,20
