Validity_date,City,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2
12/09/2017,Bet Shean,40,41,41,41,42,40,40,39,39
12/09/2017,Elat,41,39,40,41,41,40,40,40,40
12/09/2017,En Gedi,36,37,37,39,40,37,37,37,36
12/09/2017,Haifa,31,30,30,31,31,29,30,30,29
12/09/2017,Jerusalem,35,34,35,36,37,34,34,34,34
12/09/2017,Lod,34,36,36,35,35,33,33,34,33
12/09/2017,Mizpe Ramon,35,35,35,36,36,35,35,36,36
12/09/2017,Nazareth,32,33,33,33,33,33,33,32,31
12/09/2017,Qazrin,36,37,37,37,37,35,35,36,36
12/09/2017,Tel Aviv,31,32,32,32,32,31,31,32,32
12/09/2017,Tiberias,39,40,40,39,39,39,38,37,37
12/09/2017,Zefat,32,37,37,36,36,34,34,36,36
13/09/2017,Afula,38,37,37,36,35,36,35,37,36
13/09/2017,Ashdod,31,31,31,30,30,29,30,30,30
13/09/2017,Beer Sheva,38,35,36,32,33,33,33,34,34
13/09/2017,Bet Shean,42,40,40,40,40,40,39,39,38
13/09/2017,Elat,42,38,38,40,39,39,39,39,39
13/09/2017,En Gedi,37,36,36,39,38,37,38,36,36
13/09/2017,Haifa,32,30,30,30,30,32,31,31,30
13/09/2017,Jerusalem,36,33,34,33,34,34,34,33,34
13/09/2017,Lod,36,35,35,33,32,33,32,33,32
13/09/2017,Mizpe Ramon,36,33,34,33,33,33,32,34,35
13/09/2017,Nazareth,33,34,33,31,31,33,32,31,31
13/09/2017,Qazrin,37,37,37,36,37,35,35,36,35
13/09/2017,Tel Aviv,32,32,32,31,30,31,31,32,32
13/09/2017,Tiberias,41,40,40,38,38,38,37,36,36
13/09/2017,Zefat,33,37,37,36,35,34,34,36,35
14/09/2017,Afula,36,33,33,34,33,33,33,36,35
14/09/2017,Ashdod,30,30,30,29,29,28,30,29,29
14/09/2017,Beer Sheva,37,33,32,31.67,30,31,31,31,31
14/09/2017,Bet Shean,41,38,38,37.33,37,37,36,37,37
14/09/2017,Elat,42,35,35,36.33,36,37,35,37,37
14/09/2017,En Gedi,36,36,35,36.67,35,36,36,38,38
14/09/2017,Haifa,32,29,29,29.33,27,30,30,29,29
14/09/2017,Jerusalem,35,31,30,31.33,30,29,29,34,33
14/09/2017,Lod,33,32,32,31.33,29,31,30,31,31
14/09/2017,Mizpe Ramon,34,29,29,29.67,29,29,28,31,32
14/09/2017,Nazareth,31,32,31,32.33,31,34,32,31,31
14/09/2017,Qazrin,38,36,35,36.33,35,36,35,37,37
14/09/2017,Tel Aviv,30,30,30,30,28,30,30,30,30
14/09/2017,Tiberias,40,38,37,37.67,37,38,36,37,37
14/09/2017,Zefat,33,37,36,35.67,36,33,32,37,37
15/09/2017,Afula,35,33,33,31,31,33,33,33,32
15/09/2017,Ashdod,29,29,30,29,28,28,31,27,28
15/09/2017,Beer Sheva,33,31,31,30,29,30,30,30,31
15/09/2017,Bet Shean,39,37,37,36,36,36,35,34,35
15/09/2017,Elat,38,34,34,35,34,37,36,33,33
15/09/2017,En Gedi,40,34,34,33,33,35,36,36,35
15/09/2017,Haifa,30,29,29,27,28,30,30,27,28
15/09/2017,Jerusalem,32,30,29,28,28,28,28,29,30
15/09/2017,Lod,31,30,31,29,29,30,30,27,28
15/09/2017,Mizpe Ramon,30,28,28,28,28,27,27,30,29
15/09/2017,Nazareth,32,29,30,29,29,29,30,28,28
15/09/2017,Qazrin,38,32,32,32,31,32,32,32,32
15/09/2017,Tel Aviv,30,29,30,28,29,30,29,27,28
15/09/2017,Tiberias,37,35,35,35,35,35,37,31,32
15/09/2017,Zefat,35,31,32,33,33,31,30,32,32
16/09/2017,Afula,34,31,32,31,30,31,31,32,32
16/09/2017,Ashdod,30,29,29,28,28,28,30,29,28
16/09/2017,Beer Sheva,32,30,30,29,28,30,31,30,30
16/09/2017,Bet Shean,36,35,36,34,34,35,34,34,34
16/09/2017,Elat,37,33,34,34,34,35,35,33,33
16/09/2017,En Gedi,38,33,34,33,33,35,35,35,35
16/09/2017,Haifa,28,28,28,27,28,29,28,28,28
16/09/2017,Jerusalem,28,28,28,27,27,26,27,28,29
16/09/2017,Lod,31,30,31,30,28,30,30,29,29
16/09/2017,Mizpe Ramon,30,28,28,28,28,27,28,29,28
16/09/2017,Nazareth,30,29,29,28,28,29,30,28,28
16/09/2017,Qazrin,33,31,32,30,30,30,29,30,30
16/09/2017,Tel Aviv,30,29,29,28,28,30,29,29,29
16/09/2017,Tiberias,37,34,35,34,34,33,33,30,30
16/09/2017,Zefat,30,30,31,31,30,29,28,30,30
17/09/2017,Afula,32,32,32,31,31,31,32,32,32
17/09/2017,Ashdod,30,29,29,29,29,27,29,28,28
17/09/2017,Beer Sheva,32,32,31,30,31,32,32,31,30
17/09/2017,Bet Shean,35,36,36,36,35,36,35,34,34
17/09/2017,Elat,38,34,35,35,35,36,35,34,33
17/09/2017,En Gedi,36,33,33,31,32,34,34,35,34
17/09/2017,Haifa,28,28,28,27,27,28,29,28,28
17/09/2017,Jerusalem,28,29,29,29,29,29,29,29,29
17/09/2017,Lod,31,31,30,30,31,30,30,30,29
17/09/2017,Mizpe Ramon,29,29,29,29,29,29,30,30,29
17/09/2017,Nazareth,29,29,29,28,27,29,29,27,27
17/09/2017,Qazrin,31,31,31,30,30,30,30,30,30
17/09/2017,Tel Aviv,29,30,29,29,30,29,29,29,29
17/09/2017,Tiberias,35,35,35,33,34,33,34,30,30
17/09/2017,Zefat,28,31,31,30,30,27,29,30,30
18/09/2017,Afula,33,33,33,31,32,32,33,33,32
18/09/2017,Ashdod,30,29,29,29,30,27,29,28,28
18/09/2017,Beer Sheva,33,32,32,31,31,32,32,31,30
18/09/2017,Bet Shean,37,37,37,35,36,36,36,35,35
18/09/2017,Elat,38,35,35,36,36,36,36,35,35
18/09/2017,En Gedi,35,34,34,33,33,34,34,36,35
18/09/2017,Haifa,28,28,28,27,28,29,28,28,28
18/09/2017,Jerusalem,30,29,30,30,31,28,30,30,30
18/09/2017,Lod,32,31,31,31,31,30,30,30,30
18/09/2017,Mizpe Ramon,31,29,29,29,30,29,29,30,30
18/09/2017,Nazareth,29,30,29,28,29,29,29,28,28
18/09/2017,Qazrin,32,33,33,32,32,31,31,31,32
18/09/2017,Tel Aviv,29,29,29,29,30,29,28,30,29
18/09/2017,Tiberias,36,35,36,34,34,34,33,31,32
18/09/2017,Zefat,29,33,33,32,32,30,31,31,32
19/09/2017,Afula,34,32,33,32,32,33,33,33,33
19/09/2017,Ashdod,29,30,30,30,30,28,30,29,29
19/09/2017,Beer Sheva,34,32,33,32,33,33,34,33,32
19/09/2017,Bet Shean,38,36,37,36,36,36,36,35,35
19/09/2017,Elat,39,35,35,37,37,37,37,36,35
19/09/2017,En Gedi,36,34,34,33,33,35,35,36,36
19/09/2017,Haifa,28,28,28,28,28,29,29,29,29
19/09/2017,Jerusalem,31,29,29,30,31,28,30,31,30
19/09/2017,Lod,31,31,31,31,31,31,30,31,30
19/09/2017,Mizpe Ramon,31,30,31,31,31,31,30,31,31
19/09/2017,Nazareth,30,28,29,28,28,30,30,29,29
19/09/2017,Qazrin,34,32,32,30,31,31,31,31,31
19/09/2017,Tel Aviv,29,30,30,30,29,30,30,30,30
19/09/2017,Tiberias,37,34,35,35,35,35,33,33,31
19/09/2017,Zefat,30,32,32,32,32,29,31,31,31
20/09/2017,Afula,34,31,31,31,32,32,32,32,32
20/09/2017,Ashdod,30,29,29,30,30,28,30,28,28
20/09/2017,Beer Sheva,34,31,31,31,31,30,31,30,32
20/09/2017,Bet Shean,37,34,35,35,35,35,35,34,34
20/09/2017,Elat,38,35,35,36,36,36,37,36,36
20/09/2017,En Gedi,36,32,33,33,32,35,33,35,36
20/09/2017,Haifa,28,28,28,28,29,30,29,27,27
20/09/2017,Jerusalem,30,27,28,28,28,26,27,28,29
20/09/2017,Lod,32,29,30,31,30,31,30,29,30
20/09/2017,Mizpe Ramon,32,29,29,29,29,28,28,30,31
20/09/2017,Nazareth,29,27,28,29,29,30,30,27,27
20/09/2017,Qazrin,33,29,30,30,30,30,29,29,29
20/09/2017,Tel Aviv,30,29,30,30,30,30,30,29,30
20/09/2017,Tiberias,37,32,33,34,34,33,32,30,29
20/09/2017,Zefat,30,29,30,30,29,27,27,29,29
21/09/2017,Afula,33,32,33,31,31,32,32,32,33
21/09/2017,Ashdod,30,29,30,29,29,28,30,28,28
21/09/2017,Beer Sheva,33,33,33,32,31,32,32,33,33
21/09/2017,Bet Shean,35,36,37,35,35,36,36,35,35
21/09/2017,Elat,38,36,36,37,37,38,37,36,36
21/09/2017,En Gedi,36,34,35,34,34,36,35,36,37
21/09/2017,Haifa,28,29,29,28,28,28,28,29,29
21/09/2017,Jerusalem,26,30,30,29,28,28,29,30,30
21/09/2017,Lod,30,31,31,30,30,31,31,30,31
21/09/2017,Mizpe Ramon,30,31,31,31,30,29,31,32,32
21/09/2017,Nazareth,29,29,30,28,28,30,30,28,29
21/09/2017,Qazrin,31,33,32,30,30,30,30,30,31
21/09/2017,Tel Aviv,29,30,30,29,29,30,29,30,30
21/09/2017,Tiberias,36,35,36,35,34,33,34,32,32
21/09/2017,Zefat,27,31,32,31,30,29,27,30,31
22/09/2017,Afula,33,31,31,31,31,32,32,32,32
22/09/2017,Ashdod,30,29,29,30,29,27,29,30,30
22/09/2017,Beer Sheva,34,31,31,30,30,30,30,30,29
22/09/2017,Bet Shean,36,35,35,35,35,35,35,34,34
22/09/2017,Elat,40,34,34,35,35,35,35,34,34
22/09/2017,En Gedi,35,34,34,33,33,34,34,35,35
22/09/2017,Haifa,29,28,28,27,27,27,27,28,28
22/09/2017,Jerusalem,30,29,29,28,28,28,28,28,28
22/09/2017,Lod,31,30,31,30,30,30,29,29,29
22/09/2017,Mizpe Ramon,32,29,29,29,29,28,28,30,29
22/09/2017,Nazareth,29,28,28,28,28,29,29,28,28
22/09/2017,Qazrin,31,31,31,30,30,30,30,31,31
22/09/2017,Tel Aviv,30,29,30,29,29,29,28,29,29
22/09/2017,Tiberias,36,34,34,35,36,33,31,31,30
22/09/2017,Zefat,28,31,31,31,30,27,28,31,31
23/09/2017,Afula,33,30,30,30,30,31,31,31,31
23/09/2017,Ashdod,29,29,28,29,29,27,30,29,29
23/09/2017,Beer Sheva,33,29,29,29,29,30,29,29,29
23/09/2017,Bet Shean,36,34,33,34,34,33,34,33,33
23/09/2017,Elat,37,31,31,33,33,33,34,32,32
23/09/2017,En Gedi,37,32,32,32,32,33,33,33,33
23/09/2017,Haifa,28,27,27,27,27,28,27,27,27
23/09/2017,Jerusalem,29,26,27,28,27,26,27,27,27
23/09/2017,Lod,30,29,29,30,29,29,30,29,29
23/09/2017,Mizpe Ramon,30,27,27,27,27,27,27,28,28
23/09/2017,Nazareth,29,27,27,28,28,29,29,27,27
23/09/2017,Qazrin,32,30,30,29,29,29,29,28,29
23/09/2017,Tel Aviv,29,29,28,29,29,29,29,29,29
23/09/2017,Tiberias,36,32,32,33,33,33,32,28,31
23/09/2017,Zefat,28,29,29,30,28,28,26,28,29
24/09/2017,Afula,30,30,30,30,31,31,31,31,31
24/09/2017,Ashdod,28,27,27,28,28,27,29,28,28
24/09/2017,Beer Sheva,31,28,29,28,28,29,29,28,27
24/09/2017,Bet Shean,34,34,33,33,34,33,34,32,32
24/09/2017,Elat,35,31,31,32,32,33,33,31,31
24/09/2017,En Gedi,36,31,31,31,30,32,32,32,32
24/09/2017,Haifa,27,27,27,27,27,28,27,27,26
24/09/2017,Jerusalem,26,26,26,26,26,26,26,26,26
24/09/2017,Lod,30,28,28,29,29,29,29,28,28
24/09/2017,Mizpe Ramon,27,25,25,25,25,25,25,26,26
24/09/2017,Nazareth,28,28,28,28,28,28,28,27,26
24/09/2017,Qazrin,30,30,30,29,31,30,29,30,30
24/09/2017,Tel Aviv,28,28,28,28,28,28,28,28,28
24/09/2017,Tiberias,34,33,33,33,33,31,32,31,31
24/09/2017,Zefat,25,30,30,29,29,28,28,29,30
25/09/2017,Afula,30,31,31,31,31,32,32,31,31
25/09/2017,Ashdod,28,28,28,29,29,28,29,28,28
25/09/2017,Beer Sheva,30,31,31,30,30,31,30,30,29
25/09/2017,Bet Shean,34,35,35,35,35,36,34,34,33
25/09/2017,Elat,34,32,33,33,33,34,35,32,33
25/09/2017,En Gedi,34,32,32,32,32,33,33,33,33
25/09/2017,Haifa,27,28,28,28,29,30,28,28,28
25/09/2017,Jerusalem,25,28,28,28,27,27,27,28,28
25/09/2017,Lod,29,30,30,29,30,30,29,29,29
25/09/2017,Mizpe Ramon,26,28,28,28,27,27,27,28,29
25/09/2017,Nazareth,27,28,28,29,29,29,29,27,27
25/09/2017,Qazrin,30,31,31,30,30,30,29,29,29
25/09/2017,Tel Aviv,28,29,29,29,29,29,29,29,29
25/09/2017,Tiberias,35,34,34,34,34,32,30,31,31
25/09/2017,Zefat,25,31,31,30,30,28,27,29,29
26/09/2017,Afula,32,30,30,30,30,31,31,31,30
26/09/2017,Ashdod,28,29,28,28,28,28,30,28,27
26/09/2017,Beer Sheva,33,30,29,29,28,30,30,29,28
26/09/2017,Bet Shean,36,34,33,34,33,34,34,33,32
26/09/2017,Elat,36,32,32,33,33,34,34,32,32
26/09/2017,En Gedi,35,32,32,32,32,34,34,33,33
26/09/2017,Haifa,28,28,28,28,28,28,28,27,26
26/09/2017,Jerusalem,29,27,26,27,26,27,26,27,26
26/09/2017,Lod,30,29,29,28,28,30,29,28,28
26/09/2017,Mizpe Ramon,29,27,27,27,27,27,26,27,27
26/09/2017,Nazareth,29,28,28,28,28,29,29,27,26
26/09/2017,Qazrin,31,30,29,30,30,30,29,29,28
26/09/2017,Tel Aviv,28,29,29,28,28,29,29,28,28
26/09/2017,Tiberias,35,33,33,33,33,34,34,31,30
26/09/2017,Zefat,27,29,29,29,28,25,26,28,27
27/09/2017,Afula,31,30,30,30,29,30,31,30,31
27/09/2017,Ashdod,29,28,28,28,29,27,29,27,28
27/09/2017,Beer Sheva,31,29,29,28,28,29,29,29,29
27/09/2017,Bet Shean,34,34,33,33,33,34,33,33,32
27/09/2017,Elat,35,31,31,32,32,33,33,31,32
27/09/2017,En Gedi,35,31,31,31,31,32,32,33,33
27/09/2017,Haifa,28,27,27,27,27,27,27,26,26
27/09/2017,Jerusalem,26,26,26,26,26,26,26,27,27
27/09/2017,Lod,29,29,30,29,29,29,29,29,28
27/09/2017,Mizpe Ramon,27,26,26,27,26,25,25,27,27
27/09/2017,Nazareth,27,27,27,27,27,28,29,26,26
27/09/2017,Qazrin,30,29,29,28,28,28,28,28,28
27/09/2017,Tel Aviv,28,29,29,28,29,29,29,28,28
27/09/2017,Tiberias,36,33,32,33,33,31,33,30,31
27/09/2017,Zefat,24,29,28,29,28,25,28,27,28
28/09/2017,Afula,31,30,30,30,30,31,31,30,30
28/09/2017,Ashdod,29,28,28,27,29,27,29,28,28
28/09/2017,Beer Sheva,31,29,29,28,28,30,31,28,29
28/09/2017,Bet Shean,34,33,33,33,34,33,34,32,32
28/09/2017,Elat,35,30,30,31,31,32,33,30,31
28/09/2017,En Gedi,35,31,31,30,31,32,32,32,32
28/09/2017,Haifa,27,27,27,26,27,27,27,25,26
28/09/2017,Jerusalem,26,26,26,26,26,26,26,26,27
28/09/2017,Lod,30,29,29,28,29,29,29,28,28
28/09/2017,Mizpe Ramon,27,26,26,26,26,25,26,26,27
28/09/2017,Nazareth,27,27,27,26,27,28,28,25,26
28/09/2017,Qazrin,29,29,28,28,28,28,28,27,28
28/09/2017,Tel Aviv,28,28,28,27,28,28,28,28,28
28/09/2017,Tiberias,34,32,32,30,31,31,31,30,30
28/09/2017,Zefat,25,28,28,28,28,26,25,27,28
29/09/2017,Afula,31,30,30,30,30,29,29,30,30
29/09/2017,Ashdod,28,28,28,29,29,26,28,29,28
29/09/2017,Beer Sheva,31,29,29,28,28,28,27,28,28
29/09/2017,Bet Shean,34,33,33,33,33,33,33,32,31
29/09/2017,Elat,34,30,30,31,31,30,32,30,30
29/09/2017,En Gedi,34,30,30,30,31,31,31,32,31
29/09/2017,Haifa,27,27,27,27,27,25,26,26,26
29/09/2017,Jerusalem,26,26,26,25,25,24,23,26,26
29/09/2017,Lod,29,29,29,29,29,28,27,28,28
29/09/2017,Mizpe Ramon,26,25,25,25,25,23,24,25,25
29/09/2017,Nazareth,27,27,27,27,27,27,27,26,26
29/09/2017,Qazrin,29,28,29,27,28,27,27,28,27
29/09/2017,Tel Aviv,28,28,28,29,29,28,27,28,28
29/09/2017,Tiberias,34,32,32,31,32,31,31,30,30
29/09/2017,Zefat,25,28,28,28,28,24,24,28,27
30/09/2017,Afula,31,29,29,28,28,29,29,30,30
30/09/2017,Ashdod,29,28,28,27,27,28,28,29,29
30/09/2017,Beer Sheva,30,29,29,28,28,28,28,28,28
30/09/2017,Bet Shean,34,33,33,33,33,31,31,32,32
30/09/2017,Elat,34,30,30,32,32,31,31,31,31
30/09/2017,En Gedi,33,30,30,32,32,31,31,32,32
30/09/2017,Haifa,27,26,26,25,25,25,25,27,27
30/09/2017,Jerusalem,25,25,25,24,24,23,23,26,26
30/09/2017,Lod,29,29,29,28,28,28,28,28,28
30/09/2017,Mizpe Ramon,26,25,25,26,26,25,25,26,26
30/09/2017,Nazareth,27,26,26,26,26,26,26,26,26
30/09/2017,Qazrin,29,28,28,27,27,25,25,27,27
30/09/2017,Tel Aviv,28,28,28,27,27,27,27,28,28
30/09/2017,Tiberias,34,31,31,31,31,30,30,30,30
30/09/2017,Zefat,26,27,27,26,26,23,23,27,27
01/10/2017,Afula,31,30,30,30,30,31,31,30,30
01/10/2017,Ashdod,29,28,28,29,29,27,27,30,30
01/10/2017,Beer Sheva,31,31,31,31,31,32,32,31,31
01/10/2017,Bet Shean,33,33,33,34,34,33,33,32,32
01/10/2017,Elat,35,32,32,34,34,35,35,33,33
01/10/2017,En Gedi,35,30,30,32,32,33,33,33,33
01/10/2017,Haifa,26,27,27,27,27,27,27,26,26
01/10/2017,Jerusalem,25,26,26,27,27,28,28,27,27
01/10/2017,Lod,29,29,29,30,30,30,30,29,29
01/10/2017,Mizpe Ramon,27,28,28,28,28,28,28,29,29
01/10/2017,Nazareth,27,27,27,27,27,29,29,26,26
01/10/2017,Qazrin,28,28,28,28,28,28,28,27,27
01/10/2017,Tel Aviv,28,28,28,29,29,29,29,27,27
01/10/2017,Tiberias,34,32,32,32,32,31,31,30,30
01/10/2017,Zefat,24,28,28,28,28,25,25,27,27
02/10/2017,Afula,32,36,35,36,36,34,33,35,35
02/10/2017,Ashdod,28,31,31,30,30,28,29,34,33
02/10/2017,Beer Sheva,34,35,35,35,35,34,33,36,35
02/10/2017,Bet Shean,33,37,37,38,38,37,37,37,37
02/10/2017,Elat,36,37,36,38,37,40,38,36,36
02/10/2017,En Gedi,33,32,33,34,33,34,34,36,36
02/10/2017,Haifa,27,30,28,30,29,30,28,31,29
02/10/2017,Jerusalem,28,31,30,32,31,31,31,33,32
02/10/2017,Lod,31,34,34,33,32,31,31,35,34
02/10/2017,Mizpe Ramon,28,32,31,33,32,31,32,32,32
02/10/2017,Nazareth,28,33,32,34,33,33,33,33,33
02/10/2017,Qazrin,30,34,33,34,33,32,33,32,32
02/10/2017,Tel Aviv,29,32,32,31,30,30,29,34,34
02/10/2017,Tiberias,34,37,36,36,36,35,35,35,35
02/10/2017,Zefat,26,32,32,32,32,29,31,33,33
03/10/2017,Afula,38,31,30,30,30,31,31,31,30
03/10/2017,Ashdod,30,28,28,27,28,26,28,27,27
03/10/2017,Beer Sheva,38,29,29,28,28,28,28,28,28
03/10/2017,Bet Shean,39,34,34,33,33,33,33,33,32
03/10/2017,Elat,41,31,31,32,32,34,34,32,32
03/10/2017,En Gedi,36,31,31,32,32,33,32,33,33
03/10/2017,Haifa,32,28,28,26,26,27,27,27,26
03/10/2017,Jerusalem,32,27,26,26,26,25,25,27,26
03/10/2017,Lod,35,30,29,28,28,29,29,28,28
03/10/2017,Mizpe Ramon,34,26,26,26,26,25,26,28,27
03/10/2017,Nazareth,35,29,28,27,27,29,29,28,27
03/10/2017,Qazrin,35,30,30,29,30,30,28,28,28
03/10/2017,Tel Aviv,33,29,29,27,28,28,28,28,28
03/10/2017,Tiberias,37,34,33,33,34,33,32,31,30
03/10/2017,Zefat,31,29,29,28,28,25,25,28,27
04/10/2017,Afula,32,29,29,29,30,30,30,30,30
04/10/2017,Ashdod,28,27,28,28,27,26,27,26,26
04/10/2017,Beer Sheva,31,28,29,29,28,28,29,27,28
04/10/2017,Bet Shean,35,33,33,33,33,32,33,32,32
04/10/2017,Elat,35,29,29,31,31,32,31,30,30
04/10/2017,En Gedi,35,29,30,30,30,31,32,32,32
04/10/2017,Haifa,27,26,26,26,26,25,26,26,26
04/10/2017,Jerusalem,26,26,26,27,26,25,26,26,26
04/10/2017,Lod,30,28,28,28,28,27,28,27,27
04/10/2017,Mizpe Ramon,27,25,25,26,25,25,26,26,26
04/10/2017,Nazareth,28,26,27,25,27,27,27,27,27
04/10/2017,Qazrin,30,28,29,27,28,27,27,27,27
04/10/2017,Tel Aviv,28,28,28,28,27,27,28,27,27
04/10/2017,Tiberias,35,31,32,32,32,31,33,30,30
04/10/2017,Zefat,26,28,28,27,27,23,24,27,27
05/10/2017,Afula,31,29,29,30,29,29,30,30,30
05/10/2017,Ashdod,28,27,27,27,27,27,28,26,26
05/10/2017,Beer Sheva,31,27,28,29,29,28,28,28,28
05/10/2017,Bet Shean,33,32,32,34,34,33,33,32,32
05/10/2017,Elat,33,29,29,31,31,32,32,29,30
05/10/2017,En Gedi,34,30,30,31,31,31,31,31,31
05/10/2017,Haifa,26,26,26,27,27,26,26,26,26
05/10/2017,Jerusalem,26,24,25,24,26,24,26,26,26
05/10/2017,Lod,29,27,27,28,28,27,29,27,27
05/10/2017,Mizpe Ramon,25,25,25,25,25,25,25,25,25
05/10/2017,Nazareth,26,26,26,27,27,27,28,26,27
05/10/2017,Qazrin,29,28,28,29,28,27,28,27,27
05/10/2017,Tel Aviv,27,27,27,28,27,27,28,27,27
05/10/2017,Tiberias,34,31,31,31,31,29,31,30,30
05/10/2017,Zefat,25,27,27,27,27,24,24,26,27
06/10/2017,Afula,30,30,30,30,30,30,29,29,30
06/10/2017,Ashdod,28,26,26,28,28,26,27,26,27
06/10/2017,Beer Sheva,29,26,26,28,28,28,28,28,28
06/10/2017,Bet Shean,32,33,33,33,33,33,32,31,32
06/10/2017,Elat,33,29,29,30,31,33,30,29,29
06/10/2017,En Gedi,33,30,30,31,31,32,30,31,31
06/10/2017,Haifa,27,26,26,26,26,26,25,25,25
06/10/2017,Jerusalem,25,25,25,26,26,25,24,26,26
06/10/2017,Lod,29,29,28,28,28,28,27,27,27
06/10/2017,Mizpe Ramon,26,24,24,25,25,24,23,25,25
06/10/2017,Nazareth,28,27,27,27,27,28,27,26,27
06/10/2017,Qazrin,29,30,30,29,29,28,27,27,27
06/10/2017,Tel Aviv,27,28,28,28,28,28,26,27,27
06/10/2017,Tiberias,33,32,32,32,31,30,29,29,30
06/10/2017,Zefat,24,28,28,28,27,24,25,26,27
07/10/2017,Afula,31,30,30,32,31,30,31,30,32
07/10/2017,Ashdod,28,28,28,29,28,26,27,27,29
07/10/2017,Beer Sheva,28,30,29,30,30,29,30,29,29
07/10/2017,Bet Shean,33,33,33,33,33,33,34,32,32
07/10/2017,Elat,33,32,31,33,33,33,33,31,32
07/10/2017,En Gedi,33,29,30,30,30,30,31,32,32
07/10/2017,Haifa,27,27,26,27,26,26,26,26,26
07/10/2017,Jerusalem,25,26,26,27,27,26,27,26,26
07/10/2017,Lod,29,29,29,29,29,28,28,28,28
07/10/2017,Mizpe Ramon,24,28,27,28,28,26,27,27,27
07/10/2017,Nazareth,27,27,27,27,28,27,29,27,27
07/10/2017,Qazrin,29,30,30,29,28,27,28,27,28
07/10/2017,Tel Aviv,27,28,28,28,28,29,28,28,28
07/10/2017,Tiberias,33,32,32,31,31,30,31,30,30
07/10/2017,Zefat,25,28,28,28,28,24,24,27,27
08/10/2017,Afula,32,29,30,27,28,29,29,31,34
08/10/2017,Ashdod,27,27,28,27,27,27,27,27,28
08/10/2017,Beer Sheva,32,28,29,28,27,28,28,30,29
08/10/2017,Bet Shean,33,32,32,30,30,32,31,32,34
08/10/2017,Elat,35,32,32,35,35,35,34,35,35
08/10/2017,En Gedi,33,34,34,35,35,35,34,36,36
08/10/2017,Haifa,27,28,28,25,25,26,27,26,28
08/10/2017,Jerusalem,26,25,26,24,24,24,24,26,27
08/10/2017,Lod,30,28,28,26,26,28,28,28,29
08/10/2017,Mizpe Ramon,28,27,27,27,27,26,26,29,29
08/10/2017,Nazareth,28,28,29,23,25,29,28,27,28
08/10/2017,Qazrin,30,30,31,25,24,27,27,27,29
08/10/2017,Tel Aviv,29,28,28,27,27,28,27,28,29
08/10/2017,Tiberias,33,32,33,26,26,29,30,31,32
08/10/2017,Zefat,26,28,28,24,25,24,23,27,28
09/10/2017,Afula,32,26,25,27,27,26,26,27,26
09/10/2017,Ashdod,29,24,24,26,26,25,26,24,24
09/10/2017,Beer Sheva,30,24,24,26,26,25,25,26,25
09/10/2017,Bet Shean,34,29,27,29,30,29,26,28,28
09/10/2017,Elat,38,30,29,31,31,31,31,31,32
09/10/2017,En Gedi,38,30,30,29,30,28,29,33,33
09/10/2017,Haifa,28,23,24,24,24,25,24,23,23
09/10/2017,Jerusalem,25,21,20,22,22,21,21,23,23
09/10/2017,Lod,30,24,23,26,26,26,25,25,24
09/10/2017,Mizpe Ramon,28,23,23,23,24,23,23,26,26
09/10/2017,Nazareth,29,22,22,25,26,24,24,25,24
09/10/2017,Qazrin,30,24,23,24,25,23,23,25,23
09/10/2017,Tel Aviv,29,25,24,26,26,26,26,24,24
09/10/2017,Tiberias,34,26,26,28,29,27,26,27,26
09/10/2017,Zefat,27,22,22,24,25,21,21,25,24
10/10/2017,Afula,27,25,26,26,27,26,27,28,28
10/10/2017,Ashdod,27,25,25,26,25,24,25,26,27
10/10/2017,Beer Sheva,26,25,26,25,25,25,25,27,26
10/10/2017,Bet Shean,27,29,30,30,30,30,29,30,30
10/10/2017,Elat,35,27,27,29,29,29,30,28,28
10/10/2017,En Gedi,34,26,27,29,29,28,29,30,30
10/10/2017,Haifa,25,24,24,24,24,24,25,25,25
10/10/2017,Jerusalem,21,22,22,23,23,21,22,24,24
10/10/2017,Lod,26,24,24,26,25,26,25,26,26
10/10/2017,Mizpe Ramon,25,22,22,23,23,21,22,24,23
10/10/2017,Nazareth,24,23,23,25,25,24,25,25,25
10/10/2017,Qazrin,24,26,25,24,25,24,24,25,25
10/10/2017,Tel Aviv,24,25,25,26,26,25,25,26,26
10/10/2017,Tiberias,27,28,27,28,28,28,27,28,28
10/10/2017,Zefat,19,24,23,24,24,21,21,25,25
11/10/2017,Afula,28,28,28,28,27,28,29,28,28
11/10/2017,Ashdod,27,26,26,26,26,25,26,27,27
11/10/2017,Beer Sheva,27,27,27,26,26,26,27,27,26
11/10/2017,Bet Shean,30,31,31,31,31,31,32,30,30
11/10/2017,Elat,32,28,28,29,29,30,31,28,29
11/10/2017,En Gedi,32,28,28,29,29,29,29,29,30
11/10/2017,Haifa,25,25,25,24,24,25,26,25,25
11/10/2017,Jerusalem,22,24,24,24,24,23,25,24,24
11/10/2017,Lod,27,26,27,27,26,26,27,26,26
11/10/2017,Mizpe Ramon,23,24,24,24,24,24,24,24,24
11/10/2017,Nazareth,25,24,25,25,25,26,26,25,26
11/10/2017,Qazrin,26,27,27,26,26,26,26,25,25
11/10/2017,Tel Aviv,26,26,26,26,26,27,25,26,26
