,Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
9468,2017-09-24,Bet Shean,36,35.0,31,37.0,29,34,34.0,33,33.0,34.0,33.0,34.0,32.0,32.0,21.0,22.0,22.0,25.0,25.0,23.0,22.0,23.0,22.0,17,8.0,8,12.0,10.0,16.0,16.0,12.0,13.0
9469,2017-09-24,Elat,32,35.0,38,32.0,32,35,31.0,31,32.0,32.0,33.0,33.0,31.0,31.0,25.0,21.0,21.0,24.0,24.0,23.0,23.0,23.0,22.0,13,9.0,9,13.0,14.0,13.0,16.0,8.0,9.0
9470,2017-09-24,En Gedi,35,52.0,53,43.0,38,36,31.0,31,31.0,30.0,32.0,32.0,32.0,32.0,26.0,25.0,26.0,27.0,27.0,26.0,25.0,26.0,26.0,17,8.0,8,3.0,4.0,12.0,13.0,7.0,6.0
9471,2017-09-24,Haifa,53,56.0,53,54.0,51,27,27.0,27,27.0,27.0,28.0,27.0,27.0,26.0,20.0,23.0,21.0,24.0,23.0,23.0,22.0,23.0,24.0,8,7.0,8,9.0,9.0,10.0,9.0,11.0,13.0
9472,2017-09-24,Jerusalem,45,46.0,47,47.0,39,26,26.0,26,26.0,26.0,26.0,26.0,26.0,26.0,17.0,17.0,18.0,19.0,18.0,17.0,17.0,19.0,18.0,10,11.0,11,13.0,10.0,15.0,14.0,10.0,11.0
9473,2017-09-24,Lod,51,41.0,40,47.0,46,30,28.0,28,29.0,29.0,29.0,29.0,28.0,28.0,22.0,19.0,20.0,23.0,23.0,22.0,21.0,21.0,20.0,8,8.0,8,8.0,8.0,11.0,12.0,10.0,11.0
9474,2017-09-24,Mizpe Ramon,46,43.0,42,46.0,48,27,25.0,25,25.0,25.0,25.0,25.0,26.0,26.0,16.0,15.0,15.0,17.0,17.0,16.0,16.0,18.0,17.0,14,11.0,13,11.0,12.0,16.0,16.0,9.0,11.0
9475,2017-09-24,Nazareth,50,46.0,47,48.0,41,28,28.0,28,28.0,28.0,28.0,28.0,27.0,26.0,19.0,20.0,20.0,22.0,22.0,21.0,20.0,19.0,20.0,15,10.0,10,13.0,11.0,16.0,14.0,10.0,11.0
9476,2017-09-24,Qazrin,39,33.0,33,40.0,42,30,30.0,30,29.0,31.0,30.0,29.0,30.0,30.0,17.0,18.0,18.0,20.0,20.0,19.0,19.0,18.0,19.0,11,9.0,9,11.0,8.0,15.0,13.0,9.0,8.0
9477,2017-09-24,Tel Aviv,58,47.0,47,53.0,53,28,28.0,28,28.0,28.0,28.0,28.0,28.0,28.0,22.0,20.0,20.0,24.0,25.0,22.0,21.0,25.0,25.0,9,8.0,8,8.0,8.0,9.0,8.0,8.0,11.0
9478,2017-09-24,Tiberias,37,36.0,35,28.0,38,34,33.0,33,33.0,33.0,31.0,32.0,31.0,31.0,22.0,22.0,22.0,24.0,24.0,22.0,23.0,18.0,19.0,10,10.0,10,9.0,3.0,15.0,13.0,12.0,11.0
9479,2017-09-24,Zefat,49,36.0,37,47.0,42,25,30.0,30,29.0,29.0,28.0,28.0,29.0,30.0,15.0,18.0,19.0,21.0,21.0,18.0,17.0,18.0,18.0,13,7.0,6,9.0,7.0,18.0,16.0,9.0,11.0
9480,2017-09-25,Afula,45,45.0,46,37.0,42,30,31.0,31,31.0,31.0,32.0,32.0,31.0,31.0,19.0,20.0,19.0,23.0,22.0,23.0,22.0,21.0,21.0,11,8.0,9,10.0,10.0,14.0,12.0,9.0,10.0
9481,2017-09-25,Ashdod,57,68.0,65,67.0,68,28,28.0,28,29.0,29.0,28.0,29.0,28.0,28.0,23.0,23.0,23.0,25.0,25.0,22.0,23.0,23.0,25.0,10,9.0,10,10.0,11.0,11.0,12.0,10.0,9.0
9482,2017-09-25,Beer Sheva,42,37.0,36,39.0,47,30,31.0,31,30.0,30.0,31.0,30.0,30.0,29.0,18.0,19.0,19.0,21.0,20.0,20.0,20.0,20.0,20.0,9,9.0,9,9.0,10.0,13.0,12.0,10.0,10.0
9483,2017-09-25,Bet Shean,37,35.0,33,34.0,36,34,35.0,35,35.0,35.0,36.0,34.0,34.0,33.0,21.0,22.0,22.0,26.0,25.0,25.0,24.0,22.0,22.0,16,8.0,7,8.0,8.0,14.0,15.0,5.0,7.0
9484,2017-09-25,Elat,33,34.0,33,30.0,26,34,32.0,33,33.0,33.0,34.0,35.0,32.0,33.0,24.0,21.0,22.0,25.0,25.0,24.0,24.0,23.0,23.0,8,12.0,10,15.0,15.0,16.0,15.0,9.0,8.0
9485,2017-09-25,En Gedi,38,46.0,46,37.0,38,34,32.0,32,32.0,32.0,33.0,33.0,33.0,33.0,27.0,27.0,27.0,28.0,28.0,26.0,26.0,27.0,27.0,16,10.0,9,6.0,6.0,10.0,13.0,10.0,4.0
9486,2017-09-25,Haifa,53,59.0,60,47.0,58,27,28.0,28,28.0,29.0,30.0,28.0,28.0,28.0,23.0,23.0,22.0,23.0,23.0,24.0,23.0,24.0,24.0,8,7.0,9,9.0,9.0,10.0,10.0,9.0,9.0
9487,2017-09-25,Jerusalem,50,43.0,37,37.0,41,25,28.0,28,28.0,27.0,27.0,27.0,28.0,28.0,17.0,18.0,18.0,19.0,19.0,18.0,18.0,19.0,19.0,13,10.0,10,9.0,10.0,9.0,12.0,6.0,7.0
9488,2017-09-25,Lod,48,46.0,49,50.0,48,29,30.0,30,29.0,30.0,30.0,29.0,29.0,29.0,23.0,21.0,20.0,22.0,23.0,22.0,22.0,20.0,20.0,8,8.0,8,8.0,8.0,11.0,11.0,8.0,9.0
9489,2017-09-25,Mizpe Ramon,42,34.0,38,40.0,42,26,28.0,28,28.0,27.0,27.0,27.0,28.0,29.0,16.0,15.0,16.0,18.0,17.0,17.0,17.0,18.0,18.0,10,12.0,11,10.0,9.0,13.0,14.0,7.0,7.0
9490,2017-09-25,Nazareth,52,51.0,52,42.0,45,27,28.0,28,29.0,29.0,29.0,29.0,27.0,27.0,20.0,20.0,19.0,22.0,22.0,22.0,21.0,20.0,20.0,17,10.0,10,11.0,12.0,13.0,14.0,10.0,11.0
9491,2017-09-25,Qazrin,41,39.0,36,44.0,46,30,31.0,31,30.0,30.0,30.0,29.0,29.0,29.0,18.0,18.0,18.0,20.0,20.0,19.0,19.0,18.0,17.0,11,8.0,7,9.0,10.0,12.0,12.0,9.0,9.0
9492,2017-09-25,Tel Aviv,55,56.0,50,49.0,53,28,29.0,29,29.0,29.0,29.0,29.0,29.0,29.0,22.0,22.0,21.0,24.0,24.0,22.0,21.0,24.0,25.0,8,9.0,9,11.0,11.0,9.0,8.0,10.0,9.0
9493,2017-09-25,Tiberias,38,38.0,40,45.0,47,35,34.0,34,34.0,34.0,32.0,30.0,31.0,31.0,24.0,22.0,23.0,24.0,24.0,23.0,24.0,19.0,18.0,9,10.0,10,7.0,5.0,10.0,11.0,10.0,11.0
9494,2017-09-25,Zefat,51,40.0,38,48.0,49,25,31.0,31,30.0,30.0,28.0,27.0,29.0,29.0,16.0,18.0,18.0,21.0,21.0,18.0,18.0,19.0,18.0,13,7.0,7,8.0,8.0,14.0,15.0,9.0,11.0
9495,2017-09-26,Afula,44,45.0,47,42.0,39,32,30.0,30,30.0,30.0,31.0,31.0,31.0,30.0,19.0,20.0,20.0,22.0,23.0,21.0,20.0,21.0,21.0,9,9.0,10,12.0,11.0,13.0,13.0,12.0,11.0
9496,2017-09-26,Ashdod,64,62.0,66,66.0,67,28,29.0,28,28.0,28.0,28.0,30.0,28.0,27.0,25.0,24.0,24.0,25.0,25.0,21.0,24.0,23.0,25.0,10,10.0,10,13.0,11.0,15.0,12.0,10.0,9.0
9497,2017-09-26,Beer Sheva,42,39.0,40,41.0,40,33,30.0,29,29.0,28.0,30.0,30.0,29.0,28.0,20.0,20.0,19.0,20.0,19.0,21.0,21.0,20.0,19.0,9,10.0,9,12.0,11.0,13.0,13.0,12.0,10.0
9498,2017-09-26,Bet Shean,38,37.0,35,37.0,34,36,34.0,33,34.0,33.0,34.0,34.0,33.0,32.0,23.0,22.0,23.0,25.0,26.0,23.0,22.0,22.0,22.0,14,9.0,8,10.0,11.0,14.0,14.0,11.0,10.0
9499,2017-09-26,Elat,28,38.0,37,38.0,31,36,32.0,32,33.0,33.0,34.0,34.0,32.0,32.0,25.0,21.0,21.0,24.0,24.0,24.0,23.0,23.0,23.0,9,11.0,12,16.0,17.0,15.0,17.0,13.0,12.0
9500,2017-09-26,En Gedi,38,52.0,47,40.0,35,35,32.0,32,32.0,32.0,34.0,34.0,33.0,33.0,28.0,26.0,26.0,27.0,27.0,26.0,25.0,26.0,26.0,7,7.0,7,9.0,6.0,17.0,16.0,10.0,8.0
9501,2017-09-26,Haifa,60,58.0,56,53.0,55,28,28.0,28,28.0,28.0,28.0,28.0,27.0,26.0,23.0,21.0,23.0,23.0,25.0,21.0,21.0,21.0,25.0,9,10.0,9,11.0,10.0,13.0,13.0,10.0,10.0
9502,2017-09-26,Jerusalem,40,45.0,45,47.0,53,29,27.0,26,27.0,26.0,27.0,26.0,27.0,26.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,19.0,18.0,9,12.0,12,13.0,13.0,15.0,15.0,11.0,10.0
9503,2017-09-26,Lod,56,45.0,45,50.0,45,30,29.0,29,28.0,28.0,30.0,29.0,28.0,28.0,23.0,20.0,21.0,23.0,23.0,21.0,21.0,20.0,21.0,8,9.0,9,10.0,10.0,10.0,11.0,10.0,9.0
9504,2017-09-26,Mizpe Ramon,35,41.0,43,47.0,50,29,27.0,27,27.0,27.0,27.0,26.0,27.0,27.0,18.0,16.0,16.0,17.0,17.0,17.0,16.0,18.0,18.0,12,14.0,13,13.0,13.0,17.0,18.0,12.0,12.0
9505,2017-09-26,Nazareth,52,53.0,53,47.0,46,29,28.0,28,28.0,28.0,29.0,29.0,27.0,26.0,21.0,20.0,21.0,21.0,22.0,20.0,19.0,20.0,20.0,15,11.0,10,12.0,12.0,15.0,14.0,13.0,11.0
9506,2017-09-26,Qazrin,43,38.0,38,42.0,46,31,30.0,29,30.0,30.0,30.0,29.0,29.0,28.0,18.0,18.0,18.0,19.0,19.0,18.0,17.0,18.0,18.0,11,10.0,10,10.0,11.0,14.0,13.0,9.0,10.0
9507,2017-09-26,Tel Aviv,59,50.0,53,50.0,53,28,29.0,29,28.0,28.0,29.0,29.0,28.0,28.0,23.0,22.0,22.0,24.0,25.0,21.0,21.0,25.0,25.0,9,9.0,9,11.0,10.0,11.0,9.0,10.0,9.0
9508,2017-09-26,Tiberias,42,38.0,40,32.0,31,35,33.0,33,33.0,33.0,34.0,34.0,31.0,30.0,24.0,22.0,22.0,24.0,23.0,22.0,23.0,19.0,19.0,8,10.0,9,12.0,9.0,10.0,10.0,12.0,12.0
9509,2017-09-26,Zefat,55,44.0,45,57.0,51,27,29.0,29,29.0,28.0,25.0,26.0,28.0,27.0,16.0,18.0,18.0,21.0,20.0,16.0,16.0,17.0,17.0,11,8.0,7,10.0,10.0,19.0,19.0,12.0,12.0
9510,2017-09-27,Afula,51,42.0,42,38.0,31,31,30.0,30,30.0,29.0,30.0,31.0,30.0,31.0,18.0,19.0,18.0,21.0,20.0,20.0,20.0,20.0,20.0,11,9.0,9,11.0,10.0,12.0,12.0,10.0,12.0
9511,2017-09-27,Ashdod,61,64.0,66,66.0,58,29,28.0,28,28.0,29.0,27.0,29.0,27.0,28.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,24.0,10,10.0,11,10.0,10.0,9.0,13.0,9.0,10.0
9512,2017-09-27,Beer Sheva,43,39.0,40,43.0,42,31,29.0,29,28.0,28.0,29.0,29.0,29.0,29.0,18.0,19.0,18.0,20.0,19.0,20.0,20.0,19.0,19.0,9,9.0,9,12.0,10.0,12.0,14.0,11.0,11.0
9513,2017-09-27,Bet Shean,41,29.0,29,32.0,31,34,34.0,33,33.0,33.0,34.0,33.0,33.0,32.0,21.0,21.0,21.0,23.0,24.0,22.0,22.0,21.0,21.0,16,7.0,7,10.0,10.0,14.0,14.0,9.0,10.0
9514,2017-09-27,Elat,34,31.0,31,28.0,29,35,31.0,31,32.0,32.0,33.0,33.0,31.0,32.0,24.0,21.0,21.0,24.0,24.0,24.0,23.0,23.0,23.0,11,12.0,12,17.0,17.0,16.0,19.0,13.0,13.0
9515,2017-09-27,En Gedi,38,50.0,50,41.0,40,35,31.0,31,31.0,31.0,32.0,32.0,33.0,33.0,26.0,26.0,26.0,26.0,26.0,25.0,24.0,26.0,26.0,15,9.0,9,9.0,4.0,11.0,13.0,10.0,9.0
9516,2017-09-27,Haifa,64,56.0,56,51.0,46,28,27.0,27,27.0,27.0,27.0,27.0,26.0,26.0,22.0,23.0,20.0,24.0,22.0,21.0,21.0,25.0,20.0,9,8.0,8,9.0,10.0,11.0,9.0,9.0,9.0
9517,2017-09-27,Jerusalem,51,42.0,40,48.0,48,26,26.0,26,26.0,26.0,26.0,26.0,27.0,27.0,17.0,17.0,17.0,18.0,17.0,17.0,16.0,18.0,17.0,11,10.0,10,10.0,11.0,12.0,14.0,10.0,10.0
9518,2017-09-27,Lod,53,42.0,42,42.0,40,29,29.0,30,29.0,29.0,29.0,29.0,29.0,28.0,22.0,20.0,20.0,22.0,21.0,20.0,20.0,20.0,19.0,9,8.0,9,9.0,10.0,11.0,10.0,9.0,10.0
9519,2017-09-27,Mizpe Ramon,42,38.0,42,45.0,51,27,26.0,26,27.0,26.0,25.0,25.0,27.0,27.0,16.0,15.0,15.0,17.0,16.0,16.0,15.0,17.0,17.0,14,11.0,11,11.0,10.0,15.0,15.0,10.0,11.0
9520,2017-09-27,Nazareth,60,48.0,47,44.0,35,27,27.0,27,27.0,27.0,28.0,29.0,26.0,26.0,20.0,20.0,19.0,21.0,20.0,19.0,20.0,20.0,19.0,16,10.0,10,12.0,12.0,14.0,12.0,11.0,11.0
9521,2017-09-27,Qazrin,47,34.0,35,44.0,43,30,29.0,29,28.0,28.0,28.0,28.0,28.0,28.0,18.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,16.0,12,8.0,9,11.0,12.0,12.0,12.0,10.0,10.0
9522,2017-09-27,Tel Aviv,60,51.0,51,50.0,44,28,29.0,29,28.0,29.0,29.0,29.0,28.0,28.0,21.0,21.0,21.0,23.0,24.0,20.0,20.0,24.0,24.0,9,9.0,9,10.0,8.0,8.0,9.0,9.0,10.0
9523,2017-09-27,Tiberias,38,34.0,34,42.0,33,36,33.0,32,33.0,33.0,31.0,33.0,30.0,31.0,23.0,21.0,21.0,22.0,22.0,21.0,22.0,18.0,18.0,12,9.0,9,6.0,9.0,10.0,10.0,12.0,12.0
9524,2017-09-27,Zefat,57,40.0,40,45.0,47,24,29.0,28,29.0,28.0,25.0,28.0,27.0,28.0,16.0,17.0,17.0,20.0,19.0,16.0,16.0,17.0,16.0,14,7.0,6,8.0,9.0,15.0,17.0,10.0,12.0
9525,2017-09-28,Afula,41,42.0,40,34.0,33,31,30.0,30,30.0,30.0,31.0,31.0,30.0,30.0,16.0,18.0,18.0,20.0,20.0,20.0,20.0,18.0,19.0,9,9.0,8,10.0,10.0,11.0,12.0,9.0,8.0
9526,2017-09-28,Ashdod,60,60.0,62,76.0,74,29,28.0,28,27.0,29.0,27.0,29.0,28.0,28.0,22.0,23.0,23.0,24.0,23.0,23.0,24.0,24.0,22.0,11,9.0,10,10.0,8.0,12.0,8.0,9.0,10.0
9527,2017-09-28,Beer Sheva,43,42.0,40,38.0,39,31,29.0,29,28.0,28.0,30.0,31.0,28.0,29.0,16.0,19.0,18.0,19.0,20.0,20.0,20.0,18.0,18.0,9,9.0,9,10.0,9.0,13.0,13.0,10.0,10.0
9528,2017-09-28,Bet Shean,34,30.0,29,30.0,27,34,33.0,33,33.0,34.0,33.0,34.0,32.0,32.0,20.0,21.0,20.0,23.0,24.0,22.0,21.0,20.0,20.0,14,8.0,6,7.0,8.0,12.0,14.0,7.0,6.0
9529,2017-09-28,Elat,26,32.0,32,23.0,25,35,30.0,30,31.0,31.0,32.0,33.0,30.0,31.0,25.0,20.0,20.0,23.0,23.0,23.0,23.0,22.0,22.0,12,12.0,12,16.0,16.0,17.0,18.0,10.0,10.0
9530,2017-09-28,En Gedi,35,49.0,47,36.0,35,35,31.0,31,30.0,31.0,32.0,32.0,32.0,32.0,26.0,25.0,25.0,26.0,26.0,25.0,24.0,25.0,25.0,20,10.0,9,6.0,5.0,11.0,11.0,11.0,10.0
9531,2017-09-28,Haifa,60,53.0,53,46.0,48,27,27.0,27,26.0,27.0,27.0,27.0,25.0,26.0,21.0,20.0,19.0,21.0,21.0,22.0,21.0,21.0,19.0,8,8.0,8,8.0,8.0,9.0,9.0,10.0,10.0
9532,2017-09-28,Jerusalem,44,42.0,41,43.0,43,26,26.0,26,26.0,26.0,26.0,26.0,26.0,27.0,16.0,17.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,10,10.0,10,8.0,9.0,11.0,13.0,7.0,6.0
9533,2017-09-28,Lod,52,42.0,41,47.0,46,30,29.0,29,28.0,29.0,29.0,29.0,28.0,28.0,21.0,19.0,19.0,21.0,22.0,21.0,21.0,18.0,18.0,9,8.0,8,8.0,8.0,12.0,11.0,8.0,9.0
9534,2017-09-28,Mizpe Ramon,40,39.0,38,42.0,40,27,26.0,26,26.0,26.0,25.0,26.0,26.0,27.0,16.0,15.0,15.0,16.0,17.0,16.0,15.0,17.0,17.0,12,13.0,13,10.0,10.0,14.0,14.0,8.0,7.0
9535,2017-09-28,Nazareth,53,46.0,44,42.0,48,27,27.0,27,26.0,27.0,28.0,28.0,25.0,26.0,19.0,18.0,18.0,19.0,20.0,19.0,18.0,17.0,18.0,14,10.0,9,11.0,11.0,13.0,13.0,11.0,10.0
9536,2017-09-28,Qazrin,42,33.0,31,43.0,44,29,29.0,28,28.0,28.0,28.0,28.0,27.0,28.0,15.0,17.0,17.0,17.0,18.0,18.0,17.0,15.0,16.0,12,8.0,8,8.0,9.0,13.0,11.0,9.0,9.0
9537,2017-09-28,Tel Aviv,60,46.0,46,55.0,57,28,28.0,28,27.0,28.0,28.0,28.0,28.0,28.0,21.0,20.0,21.0,24.0,24.0,20.0,22.0,23.0,23.0,9,9.0,9,9.0,7.0,9.0,7.0,10.0,10.0
9538,2017-09-28,Tiberias,34,35.0,32,39.0,40,34,32.0,32,30.0,31.0,31.0,31.0,30.0,30.0,21.0,22.0,22.0,22.0,22.0,21.0,21.0,16.0,16.0,13,8.0,8,3.0,3.0,13.0,8.0,9.0,9.0
9539,2017-09-28,Zefat,47,40.0,38,44.0,48,25,28.0,28,28.0,28.0,26.0,25.0,27.0,28.0,15.0,17.0,16.0,18.0,19.0,16.0,15.0,15.0,16.0,13,7.0,7,5.0,5.0,13.0,14.0,9.0,9.0
9540,2017-09-29,Afula,37,37.0,44,44.0,44,31,30.0,30,30.0,30.0,29.0,29.0,30.0,30.0,16.0,19.0,20.0,21.0,21.0,21.0,22.0,20.0,20.0,9,9.0,9,11.0,11.0,12.0,14.0,7.0,7.0
9541,2017-09-29,Ashdod,58,55.0,60,68.0,68,28,28.0,28,29.0,29.0,26.0,28.0,29.0,28.0,21.0,26.0,24.0,25.0,24.0,25.0,24.0,23.0,22.0,10,10.0,10,11.0,12.0,12.0,13.0,8.0,9.0
9542,2017-09-29,Beer Sheva,36,39.0,37,46.0,52,31,29.0,29,28.0,28.0,28.0,27.0,28.0,28.0,16.0,19.0,18.0,20.0,21.0,19.0,19.0,20.0,18.0,9,9.0,9,11.0,11.0,12.0,13.0,8.0,9.0
9543,2017-09-29,Bet Shean,33,29.0,27,39.0,36,34,33.0,33,33.0,33.0,33.0,33.0,32.0,31.0,18.0,21.0,22.0,25.0,24.0,23.0,22.0,22.0,21.0,16,9.0,8,9.0,9.0,13.0,14.0,5.0,6.0
9544,2017-09-29,Elat,27,35.0,35,36.0,36,34,30.0,30,31.0,31.0,30.0,32.0,30.0,30.0,24.0,21.0,21.0,22.0,22.0,20.0,21.0,21.0,22.0,10,10.0,10,14.0,14.0,15.0,17.0,9.0,10.0
9545,2017-09-29,En Gedi,35,49.0,49,37.0,41,34,30.0,30,30.0,31.0,31.0,31.0,32.0,31.0,26.0,25.0,25.0,27.0,26.0,24.0,24.0,25.0,25.0,15,7.0,6,6.0,5.0,16.0,15.0,6.0,5.0
9546,2017-09-29,Haifa,53,55.0,52,63.0,62,27,27.0,27,27.0,27.0,25.0,26.0,26.0,26.0,20.0,22.0,21.0,23.0,23.0,22.0,21.0,23.0,19.0,8,8.0,9,11.0,9.0,12.0,12.0,7.0,7.0
9547,2017-09-29,Jerusalem,39,44.0,42,58.0,56,26,26.0,26,25.0,25.0,24.0,23.0,26.0,26.0,16.0,18.0,18.0,18.0,18.0,16.0,17.0,18.0,18.0,10,11.0,11,12.0,12.0,16.0,15.0,8.0,9.0
9548,2017-09-29,Lod,45,42.0,40,49.0,53,29,29.0,29,29.0,29.0,28.0,27.0,28.0,28.0,20.0,20.0,20.0,23.0,22.0,22.0,23.0,20.0,19.0,8,9.0,9,9.0,10.0,13.0,11.0,8.0,8.0
9549,2017-09-29,Mizpe Ramon,36,41.0,40,50.0,50,26,25.0,25,25.0,25.0,23.0,24.0,25.0,25.0,15.0,14.0,14.0,16.0,17.0,15.0,15.0,17.0,17.0,12,13.0,13,12.0,12.0,15.0,15.0,9.0,8.0
9550,2017-09-29,Nazareth,44,46.0,49,52.0,49,27,27.0,27,27.0,27.0,27.0,27.0,26.0,26.0,18.0,20.0,20.0,21.0,21.0,21.0,21.0,19.0,19.0,14,9.0,10,10.0,11.0,14.0,13.0,9.0,9.0
9551,2017-09-29,Qazrin,39,36.0,34,37.0,37,29,28.0,29,27.0,28.0,27.0,27.0,28.0,27.0,15.0,18.0,18.0,19.0,18.0,19.0,18.0,16.0,15.0,10,8.0,9,10.0,9.0,9.0,10.0,8.0,9.0
9552,2017-09-29,Tel Aviv,55,47.0,46,50.0,60,28,28.0,28,29.0,29.0,28.0,27.0,28.0,28.0,20.0,23.0,22.0,24.0,23.0,24.0,23.0,25.0,22.0,9,9.0,9,9.0,10.0,11.0,8.0,7.0,7.0
9553,2017-09-29,Tiberias,42,37.0,34,39.0,37,34,32.0,32,31.0,32.0,31.0,31.0,30.0,30.0,21.0,23.0,22.0,24.0,23.0,23.0,23.0,17.0,17.0,12,10.0,8,11.0,6.0,13.0,12.0,9.0,9.0
9554,2017-09-29,Zefat,51,39.0,38,51.0,47,25,28.0,28,28.0,28.0,24.0,24.0,28.0,27.0,14.0,19.0,18.0,21.0,20.0,17.0,16.0,16.0,15.0,13,6.0,5,4.0,3.0,12.0,14.0,9.0,9.0
9555,2017-09-30,Afula,42,45.0,45,47.0,47,31,29.0,29,28.0,28.0,29.0,29.0,30.0,30.0,18.0,19.0,19.5,21.5,21.5,20.5,20.5,19.5,20.0,11,9.0,9,12.0,12.0,10.0,10.0,11.0,11.0
9556,2017-09-30,Ashdod,62,66.0,66,70.0,70,29,28.0,28,27.0,27.0,28.0,28.0,29.0,29.0,22.0,24.5,23.5,23.5,23.0,24.0,22.0,22.0,22.0,10,8.0,8,7.0,7.0,8.0,8.0,10.0,10.0
9557,2017-09-30,Beer Sheva,42,37.0,37,45.0,45,30,29.0,29,28.0,28.0,28.0,28.0,28.0,28.0,17.0,20.0,19.5,21.5,22.0,20.5,20.0,20.0,19.0,9,9.0,9,10.0,10.0,11.0,11.0,10.0,10.0
9558,2017-09-30,Bet Shean,34,33.0,33,39.0,39,34,33.0,33,33.0,33.0,31.0,31.0,32.0,32.0,21.0,20.0,21.0,24.5,24.0,23.0,22.0,22.5,22.5,14,10.0,10,12.0,12.0,10.0,10.0,9.0,9.0
9559,2017-09-30,Elat,32,30.0,30,30.0,30,34,30.0,30,32.0,32.0,31.0,31.0,31.0,31.0,22.0,22.5,22.5,23.5,23.5,20.5,21.0,22.0,23.5,9,10.0,10,14.0,14.0,16.0,16.0,12.0,12.0
9560,2017-09-30,En Gedi,37,50.0,50,45.0,45,33,30.0,30,32.0,32.0,31.0,31.0,32.0,32.0,27.0,26.0,26.0,27.5,27.0,25.0,24.5,26.0,26.5,18,6.0,6,8.0,8.0,13.0,13.0,9.0,9.0
9561,2017-09-30,Haifa,61,59.0,59,65.0,65,27,26.0,26,25.0,25.0,25.0,25.0,27.0,27.0,21.0,20.5,21.0,23.0,23.0,22.0,21.0,22.5,20.5,9,8.0,8,8.0,8.0,9.0,9.0,9.0,9.0
9562,2017-09-30,Jerusalem,48,43.0,43,52.0,52,25,25.0,25,24.0,24.0,23.0,23.0,26.0,26.0,17.0,18.5,19.5,19.5,19.5,18.0,18.5,19.0,19.5,9,11.0,11,15.0,15.0,15.0,15.0,11.0,11.0
9563,2017-09-30,Lod,52,44.0,44,53.0,53,29,29.0,29,28.0,28.0,28.0,28.0,28.0,28.0,21.0,20.0,20.5,23.5,23.0,22.0,22.0,20.5,20.5,9,9.0,9,10.0,10.0,11.0,11.0,10.0,10.0
9564,2017-09-30,Mizpe Ramon,35,38.0,38,47.0,47,26,25.0,25,26.0,26.0,25.0,25.0,26.0,26.0,16.0,16.0,16.0,18.0,18.5,16.5,17.0,18.5,18.5,10,11.0,11,9.0,9.0,12.0,12.0,9.0,9.0
9565,2017-09-30,Nazareth,48,55.0,55,52.0,52,27,26.0,26,26.0,26.0,26.0,26.0,26.0,26.0,20.0,19.5,19.5,21.5,21.5,20.0,20.5,19.5,20.0,13,9.0,9,11.0,11.0,13.0,13.0,11.0,11.0
9566,2017-09-30,Qazrin,34,39.0,39,58.0,58,29,28.0,28,27.0,27.0,25.0,25.0,27.0,27.0,18.0,17.5,18.0,19.5,19.5,19.0,18.5,17.5,17.5,11,10.0,10,14.0,14.0,15.0,15.0,12.0,12.0
9567,2017-09-30,Tel Aviv,54,54.0,54,56.0,56,28,28.0,28,27.0,27.0,27.0,27.0,28.0,28.0,21.0,21.0,21.0,23.0,22.5,22.5,21.5,23.0,22.0,9,8.0,8,7.0,7.0,8.0,8.0,10.0,10.0
9568,2017-09-30,Tiberias,36,40.0,40,42.0,42,34,31.0,31,31.0,31.0,30.0,30.0,30.0,30.0,22.0,21.5,21.5,23.5,23.0,22.5,22.5,18.0,18.5,12,9.0,9,11.0,11.0,13.0,13.0,12.0,12.0
9569,2017-09-30,Zefat,47,45.0,45,58.0,58,26,27.0,27,26.0,26.0,23.0,23.0,27.0,27.0,15.0,18.5,18.0,21.0,21.0,17.5,17.0,17.5,17.5,14,7.0,7,10.0,10.0,12.0,12.0,12.0,12.0
9570,2017-10-01,Afula,42,39.0,39,37.0,37,31,30.0,30,30.0,30.0,31.0,31.0,30.0,30.0,16.5,19.0,19.0,22.0,22.0,20.0,19.0,19.0,20.0,10,8.0,8,10.0,10.0,11.0,11.0,8.0,8.0
9571,2017-10-01,Ashdod,61,71.0,71,66.0,66,29,28.0,28,29.0,29.0,27.0,27.0,30.0,30.0,22.0,23.0,23.0,22.0,22.0,23.0,20.0,21.0,22.0,8,10.0,10,10.0,10.0,9.0,9.0,10.0,10.0
9572,2017-10-01,Beer Sheva,40,30.0,30,29.0,29,31,31.0,31,31.0,31.0,32.0,32.0,31.0,31.0,18.5,21.0,21.0,23.0,23.0,22.0,21.0,20.0,20.0,9,7.0,7,10.0,10.0,10.0,10.0,9.0,9.0
