Time,Basis_date,Validity_date,City,Persist_value_minTemp,EC_minTemp,CO_minTemp,C3_minTemp,OH_minTemp
1,31/05/2017,31/05/2017,Zefat,16,15,20,13,16
2,30/05/2017,31/05/2017,Zefat,16,15,20,13,14
1,01/06/2017,01/06/2017,Afula,14,17,18,19,19
2,31/05/2017,01/06/2017,Afula,14,17,18,19,19
1,01/06/2017,01/06/2017,Ashdod,20,21,16,20,20
2,31/05/2017,01/06/2017,Ashdod,20,21,17,19,20
1,01/06/2017,01/06/2017,Beer Sheva,17,17,17,17,18
2,31/05/2017,01/06/2017,Beer Sheva,17,17,17,18,18
1,01/06/2017,01/06/2017,Bet Shean,18,20,18,20,21
2,31/05/2017,01/06/2017,Bet Shean,18,20,17,21,21
1,01/06/2017,01/06/2017,Elat,24,19,21,21,21
2,31/05/2017,01/06/2017,Elat,24,19,21,21,20
1,01/06/2017,01/06/2017,En Gedi,25,24,20,23,24
2,31/05/2017,01/06/2017,En Gedi,25,23,19,23,24
1,01/06/2017,01/06/2017,Haifa,18,19,15,18,18
2,31/05/2017,01/06/2017,Haifa,18,19,15,17,18
1,01/06/2017,01/06/2017,Jerusalem,14,14,15,14,16
2,31/05/2017,01/06/2017,Jerusalem,14,16,16,14,16
1,01/06/2017,01/06/2017,Lod,19,17,14,18,18
2,31/05/2017,01/06/2017,Lod,19,17,14,18,18
1,01/06/2017,01/06/2017,Mizpe Ramon,15,14,17,13,16
2,31/05/2017,01/06/2017,Mizpe Ramon,15,14,16,14,16
1,01/06/2017,01/06/2017,Nazareth,17,17,16,18,16
2,31/05/2017,01/06/2017,Nazareth,17,17,15,18,17
1,01/06/2017,01/06/2017,Qazrin,16,17,16,16,16
2,31/05/2017,01/06/2017,Qazrin,16,17,16,15,14
1,01/06/2017,01/06/2017,Tel Aviv,19,19,15,18,18
2,31/05/2017,01/06/2017,Tel Aviv,19,19,14,17,20
1,01/06/2017,01/06/2017,Tiberias,20,19,18,19,16
2,31/05/2017,01/06/2017,Tiberias,20,19,18,19,16
1,01/06/2017,01/06/2017,Zefat,13,15,18,15,16
2,31/05/2017,01/06/2017,Zefat,13,16,18,14,15
1,02/06/2017,02/06/2017,Afula,18,18,19,19,19
2,01/06/2017,02/06/2017,Afula,18,18,18,18,18
1,02/06/2017,02/06/2017,Ashdod,20,19,19,20,19
2,01/06/2017,02/06/2017,Ashdod,20,20,19.5,19.5,19
1,02/06/2017,02/06/2017,Beer Sheva,18,15,20,18,17
2,01/06/2017,02/06/2017,Beer Sheva,18,17,17,17,17
1,02/06/2017,02/06/2017,Bet Shean,20,19,18,20,21
2,01/06/2017,02/06/2017,Bet Shean,20,19,19.5,19.5,20
1,02/06/2017,02/06/2017,Elat,23,22,23,23,23
2,01/06/2017,02/06/2017,Elat,23,22,22,22,22
1,02/06/2017,02/06/2017,En Gedi,25,25,21,25,25
2,01/06/2017,02/06/2017,En Gedi,25,25,25,25,25
1,02/06/2017,02/06/2017,Haifa,19,19,18,18,18
2,01/06/2017,02/06/2017,Haifa,19,20,19,19,18
1,02/06/2017,02/06/2017,Jerusalem,15,15,18,16,18
2,01/06/2017,02/06/2017,Jerusalem,15,15,16.5,16.5,18
1,02/06/2017,02/06/2017,Lod,19,17,16,19,18
2,01/06/2017,02/06/2017,Lod,19,18,17.5,17.5,17
1,02/06/2017,02/06/2017,Mizpe Ramon,14,15,18,16,18
2,01/06/2017,02/06/2017,Mizpe Ramon,14,15,16.5,16.5,18
1,02/06/2017,02/06/2017,Nazareth,17,18,17,18,18
2,01/06/2017,02/06/2017,Nazareth,17,18,18,18,18
1,02/06/2017,02/06/2017,Qazrin,17,17,17,17,17
2,01/06/2017,02/06/2017,Qazrin,17,17,17,17,17
1,02/06/2017,02/06/2017,Tel Aviv,19,18,17,18,18
2,01/06/2017,02/06/2017,Tel Aviv,19,18,18.5,18.5,19
1,02/06/2017,02/06/2017,Tiberias,20,20,19,19,18
2,01/06/2017,02/06/2017,Tiberias,20,19,18.5,18.5,18
1,02/06/2017,02/06/2017,Zefat,13,16,19,17,18
2,01/06/2017,02/06/2017,Zefat,13,16,16.5,16.5,17
1,03/06/2017,03/06/2017,Afula,17,17,18.67,20,19
2,02/06/2017,03/06/2017,Afula,17,18,18.67,19,19
1,03/06/2017,03/06/2017,Ashdod,19,20,20.33,21,20
2,02/06/2017,03/06/2017,Ashdod,19,19,19.67,20,20
1,03/06/2017,03/06/2017,Beer Sheva,16,18,18.33,19,18
2,02/06/2017,03/06/2017,Beer Sheva,16,18,18,18,18
1,03/06/2017,03/06/2017,Bet Shean,20,20,20.67,21,21
2,02/06/2017,03/06/2017,Bet Shean,20,20,20.67,21,21
1,03/06/2017,03/06/2017,Elat,24,23,23.67,23,25
2,02/06/2017,03/06/2017,Elat,24,23,24,24,25
1,03/06/2017,03/06/2017,En Gedi,24,27,26.67,26,27
2,02/06/2017,03/06/2017,En Gedi,24,27,26.33,25,27
1,03/06/2017,03/06/2017,Haifa,18,18,18.67,19,19
2,02/06/2017,03/06/2017,Haifa,18,19,19,20,18
1,03/06/2017,03/06/2017,Jerusalem,17,16,17.67,17,20
2,02/06/2017,03/06/2017,Jerusalem,17,16,18,18,20
1,03/06/2017,03/06/2017,Lod,19,18,18,19,17
2,02/06/2017,03/06/2017,Lod,19,18,18.33,19,18
1,03/06/2017,03/06/2017,Mizpe Ramon,15,16,18,18,20
2,02/06/2017,03/06/2017,Mizpe Ramon,15,16,18,18,20
1,03/06/2017,03/06/2017,Nazareth,17,17,18,18,19
2,02/06/2017,03/06/2017,Nazareth,17,17,18,18,19
1,03/06/2017,03/06/2017,Qazrin,16,17,17.67,18,18
2,02/06/2017,03/06/2017,Qazrin,16,17,18,19,18
1,03/06/2017,03/06/2017,Tel Aviv,20,18,18,19,17
2,02/06/2017,03/06/2017,Tel Aviv,20,19,19.67,19,21
1,03/06/2017,03/06/2017,Tiberias,21,19,19.67,21,19
2,02/06/2017,03/06/2017,Tiberias,21,20,20.33,22,19
1,03/06/2017,03/06/2017,Zefat,16,17,18.33,19,19
2,02/06/2017,03/06/2017,Zefat,16,18,18.67,19,19
1,04/06/2017,04/06/2017,Afula,17,18,19.33,20,20
2,03/06/2017,04/06/2017,Afula,17,19,19.33,19,20
1,04/06/2017,04/06/2017,Ashdod,20,20,20.67,22,20
2,03/06/2017,04/06/2017,Ashdod,20,20,20.33,21,20
1,04/06/2017,04/06/2017,Beer Sheva,19,19,18.67,19,18
2,03/06/2017,04/06/2017,Beer Sheva,19,18,18,18,18
1,04/06/2017,04/06/2017,Bet Shean,22,21,21.67,22,22
2,03/06/2017,04/06/2017,Bet Shean,22,21,21.33,21,22
1,04/06/2017,04/06/2017,Elat,25,23,24.33,25,25
2,03/06/2017,04/06/2017,Elat,25,23,24,24,25
1,04/06/2017,04/06/2017,En Gedi,28,27,27,26,28
2,03/06/2017,04/06/2017,En Gedi,28,27,27,26,28
1,04/06/2017,04/06/2017,Haifa,20,18,18.67,20,18
2,03/06/2017,04/06/2017,Haifa,20,19,19.33,20,19
1,04/06/2017,04/06/2017,Jerusalem,19,17,18.33,18,20
2,03/06/2017,04/06/2017,Jerusalem,19,19,19.33,19,20
1,04/06/2017,04/06/2017,Lod,20,19,19,20,18
2,03/06/2017,04/06/2017,Lod,20,19,18.67,19,18
1,04/06/2017,04/06/2017,Mizpe Ramon,17,17,18.33,17,21
2,03/06/2017,04/06/2017,Mizpe Ramon,17,18,19,18,21
1,04/06/2017,04/06/2017,Nazareth,18,18,19,19,20
2,03/06/2017,04/06/2017,Nazareth,18,18,18.33,18,19
1,04/06/2017,04/06/2017,Qazrin,17,18,18.67,19,19
2,03/06/2017,04/06/2017,Qazrin,17,18,18.67,19,19
1,04/06/2017,04/06/2017,Tel Aviv,20,19,19,20,18
2,03/06/2017,04/06/2017,Tel Aviv,20,20,20,19,21
1,04/06/2017,04/06/2017,Tiberias,22,20,20.67,22,20
2,03/06/2017,04/06/2017,Tiberias,22,21,21,22,20
1,04/06/2017,04/06/2017,Zefat,18,19,19.33,19,20
2,03/06/2017,04/06/2017,Zefat,18,19,19.33,19,20
1,05/06/2017,05/06/2017,Afula,18,18,18.67,19,19
2,04/06/2017,05/06/2017,Afula,18,17,18,18,19
1,05/06/2017,05/06/2017,Ashdod,21,20,20,21,19
2,04/06/2017,05/06/2017,Ashdod,21,20,19.67,20,19
1,05/06/2017,05/06/2017,Beer Sheva,18,18,19,20,19
2,04/06/2017,05/06/2017,Beer Sheva,18,20,19.33,20,18
1,05/06/2017,05/06/2017,Bet Shean,20,19,20.33,21,21
2,04/06/2017,05/06/2017,Bet Shean,20,19,20,20,21
1,05/06/2017,05/06/2017,Elat,25,24,24.33,24,25
2,04/06/2017,05/06/2017,Elat,25,24,24,23,25
1,05/06/2017,05/06/2017,En Gedi,26,27,26.67,26,27
2,04/06/2017,05/06/2017,En Gedi,26,27,26.33,25,27
1,05/06/2017,05/06/2017,Haifa,19,19,18.67,19,18
2,04/06/2017,05/06/2017,Haifa,19,19,18.67,19,18
1,05/06/2017,05/06/2017,Jerusalem,19,18,18.33,17,20
2,04/06/2017,05/06/2017,Jerusalem,19,18,18.67,18,20
1,05/06/2017,05/06/2017,Lod,19,18,19,20,19
2,04/06/2017,05/06/2017,Lod,19,19,19,19,19
1,05/06/2017,05/06/2017,Mizpe Ramon,17,18,19.33,18,22
2,04/06/2017,05/06/2017,Mizpe Ramon,17,17,19,18,22
1,05/06/2017,05/06/2017,Nazareth,18,18,18,18,18
2,04/06/2017,05/06/2017,Nazareth,18,18,17.67,17,18
1,05/06/2017,05/06/2017,Qazrin,17,17,17.33,17,18
2,04/06/2017,05/06/2017,Qazrin,17,17,17.33,17,18
1,05/06/2017,05/06/2017,Tel Aviv,20,17,18.33,19,19
2,04/06/2017,05/06/2017,Tel Aviv,20,17,18.33,18,20
1,05/06/2017,05/06/2017,Tiberias,22,20,20,21,19
2,04/06/2017,05/06/2017,Tiberias,22,20,20,21,19
1,05/06/2017,05/06/2017,Zefat,18,18,18,17,19
2,04/06/2017,05/06/2017,Zefat,18,17,17,17,17
1,06/06/2017,06/06/2017,Afula,16,16,18,19,19
2,05/06/2017,06/06/2017,Afula,16,16,17.67,18,19
1,06/06/2017,06/06/2017,Ashdod,20,20,20.67,22,20
2,05/06/2017,06/06/2017,Ashdod,20,20,20.33,20,21
1,06/06/2017,06/06/2017,Beer Sheva,17,19,20.33,21,21
2,05/06/2017,06/06/2017,Beer Sheva,17,18,20,20,22
1,06/06/2017,06/06/2017,Bet Shean,17,20,20.67,21,21
2,05/06/2017,06/06/2017,Bet Shean,17,20,20.33,20,21
1,06/06/2017,06/06/2017,Elat,24,26,25.33,23,27
2,05/06/2017,06/06/2017,Elat,24,26,25.33,23,27
1,06/06/2017,06/06/2017,En Gedi,25,27,27,26,28
2,05/06/2017,06/06/2017,En Gedi,25,27,26.67,25,28
1,06/06/2017,06/06/2017,Haifa,18,16,17.67,19,18
2,05/06/2017,06/06/2017,Haifa,18,16,17.67,19,18
1,06/06/2017,06/06/2017,Jerusalem,19,20,20.33,19,22
2,05/06/2017,06/06/2017,Jerusalem,19,20,20.67,20,22
1,06/06/2017,06/06/2017,Lod,19,19,19.67,20,20
2,05/06/2017,06/06/2017,Lod,19,19,19.67,19,21
1,06/06/2017,06/06/2017,Mizpe Ramon,20,21,20.67,19,22
2,05/06/2017,06/06/2017,Mizpe Ramon,20,20,20.33,19,22
1,06/06/2017,06/06/2017,Nazareth,18,17,17.67,17,19
2,05/06/2017,06/06/2017,Nazareth,18,16,17.67,18,19
1,06/06/2017,06/06/2017,Qazrin,15,17,17.67,18,18
2,05/06/2017,06/06/2017,Qazrin,15,17,17,17,17
1,06/06/2017,06/06/2017,Tel Aviv,18,17,19,19,21
2,05/06/2017,06/06/2017,Tel Aviv,18,17,18.67,18,21
1,06/06/2017,06/06/2017,Tiberias,21,21,20.33,21,19
2,05/06/2017,06/06/2017,Tiberias,21,21,20.33,21,19
1,06/06/2017,06/06/2017,Zefat,18,17,18,18,19
2,05/06/2017,06/06/2017,Zefat,18,18,18.67,19,19
1,07/06/2017,07/06/2017,Afula,15,18,19.33,20,20
2,06/06/2017,07/06/2017,Afula,15,18,19.33,20,20
1,07/06/2017,07/06/2017,Ashdod,19,21,21.33,22,21
2,06/06/2017,07/06/2017,Ashdod,19,21,20.67,20,21
1,07/06/2017,07/06/2017,Beer Sheva,16,18,19.33,20,20
2,06/06/2017,07/06/2017,Beer Sheva,16,19,20,21,20
1,07/06/2017,07/06/2017,Bet Shean,20,21,22,23,22
2,06/06/2017,07/06/2017,Bet Shean,20,21,21.67,22,22
1,07/06/2017,07/06/2017,Elat,24,25,26,26,27
2,06/06/2017,07/06/2017,Elat,24,23,25.33,26,27
1,07/06/2017,07/06/2017,En Gedi,26,28,27.33,26,28
2,06/06/2017,07/06/2017,En Gedi,26,28,27.67,26,29
1,07/06/2017,07/06/2017,Haifa,18,19,19.33,20,19
2,06/06/2017,07/06/2017,Haifa,18,20,19.67,20,19
1,07/06/2017,07/06/2017,Jerusalem,20,20,20.67,20,22
2,06/06/2017,07/06/2017,Jerusalem,20,21,21.33,21,22
1,07/06/2017,07/06/2017,Lod,18,19,19.67,20,20
2,06/06/2017,07/06/2017,Lod,18,19,19.67,20,20
1,07/06/2017,07/06/2017,Mizpe Ramon,20,18,19.67,19,22
2,06/06/2017,07/06/2017,Mizpe Ramon,20,18,20.33,20,23
1,07/06/2017,07/06/2017,Nazareth,19,18,19.33,20,20
2,06/06/2017,07/06/2017,Nazareth,19,18,18.67,18,20
1,07/06/2017,07/06/2017,Qazrin,16,18,18,19,17
2,06/06/2017,07/06/2017,Qazrin,16,17,18.67,20,19
1,07/06/2017,07/06/2017,Tel Aviv,18,18,19.67,19,22
2,06/06/2017,07/06/2017,Tel Aviv,18,18,19.67,19,22
1,07/06/2017,07/06/2017,Tiberias,20,21,21,22,20
2,06/06/2017,07/06/2017,Tiberias,20,21,21,21,21
1,07/06/2017,07/06/2017,Zefat,18,20,20,19,21
2,06/06/2017,07/06/2017,Zefat,18,20,20.67,21,21
1,08/06/2017,08/06/2017,Afula,19,20,21,22,21
2,07/06/2017,08/06/2017,Afula,19,19,26,20,22
1,08/06/2017,08/06/2017,Ashdod,22,22,21.67,22,21
2,07/06/2017,08/06/2017,Ashdod,22,22,25,23,21
1,08/06/2017,08/06/2017,Beer Sheva,18,21,22,24,21
2,07/06/2017,08/06/2017,Beer Sheva,18,21,27,25,20
1,08/06/2017,08/06/2017,Bet Shean,21,23,23.67,24,24
2,07/06/2017,08/06/2017,Bet Shean,21,23,24,23,24
1,08/06/2017,08/06/2017,Elat,26,24,26,26,28
2,07/06/2017,08/06/2017,Elat,26,25,28,26,29
1,08/06/2017,08/06/2017,En Gedi,28,30,30,30,30
2,07/06/2017,08/06/2017,En Gedi,28,31,27,28,30
1,08/06/2017,08/06/2017,Haifa,21,20,20.67,22,20
2,07/06/2017,08/06/2017,Haifa,21,20,25,22,21
1,08/06/2017,08/06/2017,Jerusalem,21,24,24.33,25,24
2,07/06/2017,08/06/2017,Jerusalem,21,24,25,25,25
1,08/06/2017,08/06/2017,Lod,21,22,22.33,23,22
2,07/06/2017,08/06/2017,Lod,21,21,22,22,22
1,08/06/2017,08/06/2017,Mizpe Ramon,19,21,23.33,24,25
2,07/06/2017,08/06/2017,Mizpe Ramon,19,23,26,25,25
1,08/06/2017,08/06/2017,Nazareth,20,21,21.67,22,22
2,07/06/2017,08/06/2017,Nazareth,20,21,22,21,23
1,08/06/2017,08/06/2017,Qazrin,17,19,21,24,20
2,07/06/2017,08/06/2017,Qazrin,17,19,21,23,21
1,08/06/2017,08/06/2017,Tel Aviv,21,19,20.67,22,21
2,07/06/2017,08/06/2017,Tel Aviv,21,19,27,21,22
1,08/06/2017,08/06/2017,Tiberias,23,23,23.67,25,23
2,07/06/2017,08/06/2017,Tiberias,23,23,24,24,23
1,08/06/2017,08/06/2017,Zefat,20,22,22.67,24,22
2,07/06/2017,08/06/2017,Zefat,20,22,24,24,22
1,09/06/2017,09/06/2017,Afula,18,20,20,22,21
2,08/06/2017,09/06/2017,Afula,18,21,19,20,21
1,09/06/2017,09/06/2017,Ashdod,22,23,23,24,23
2,08/06/2017,09/06/2017,Ashdod,22,23,23,22,23
1,09/06/2017,09/06/2017,Beer Sheva,20,19,24,21,21
2,08/06/2017,09/06/2017,Beer Sheva,20,20,24,21,21
1,09/06/2017,09/06/2017,Bet Shean,22,22,20,23,23
2,08/06/2017,09/06/2017,Bet Shean,22,23,24,23,23
1,09/06/2017,09/06/2017,Elat,28,21,23.67,24,26
2,08/06/2017,09/06/2017,Elat,28,21,23,25,26
1,09/06/2017,09/06/2017,En Gedi,27,25,22,26,28
2,08/06/2017,09/06/2017,En Gedi,27,27,22,25,28
1,09/06/2017,09/06/2017,Haifa,22,22,22,20,21
2,08/06/2017,09/06/2017,Haifa,22,22,22,20,22
1,09/06/2017,09/06/2017,Jerusalem,25,17,24,17,19
2,08/06/2017,09/06/2017,Jerusalem,25,19,24,16,19
1,09/06/2017,09/06/2017,Lod,22,20,18,21,21
2,08/06/2017,09/06/2017,Lod,22,21,18,21,21
1,09/06/2017,09/06/2017,Mizpe Ramon,23,16,22,16,20
2,08/06/2017,09/06/2017,Mizpe Ramon,23,16,21,15,21
1,09/06/2017,09/06/2017,Nazareth,22,19,18,21,20
2,08/06/2017,09/06/2017,Nazareth,22,19,18,21,20
1,09/06/2017,09/06/2017,Qazrin,20,19,19,19,18
2,08/06/2017,09/06/2017,Qazrin,20,20,18,18,19
1,09/06/2017,09/06/2017,Tel Aviv,22,22,21,22,23
2,08/06/2017,09/06/2017,Tel Aviv,22,22,20,21,24
1,09/06/2017,09/06/2017,Tiberias,24,22,20,23,19
2,08/06/2017,09/06/2017,Tiberias,24,22,20,22,19
1,09/06/2017,09/06/2017,Zefat,24,20,20,17,19
2,08/06/2017,09/06/2017,Zefat,24,19,20,17,19
1,10/06/2017,10/06/2017,Afula,21,19,19,19.33,20
2,09/06/2017,10/06/2017,Afula,21,19,19,21,20
1,10/06/2017,10/06/2017,Ashdod,24,22,23,22.33,22
2,09/06/2017,10/06/2017,Ashdod,24,22,23,21,22
1,10/06/2017,10/06/2017,Beer Sheva,21,18,22,19.67,19
2,09/06/2017,10/06/2017,Beer Sheva,21,18,21,19,19
1,10/06/2017,10/06/2017,Bet Shean,24,21,19,20.67,22
2,09/06/2017,10/06/2017,Bet Shean,24,21,24,21,22
1,10/06/2017,10/06/2017,Elat,26,19,23,22,24
2,09/06/2017,10/06/2017,Elat,26,19,24,23,24
1,10/06/2017,10/06/2017,En Gedi,29,24,22,24.33,27
2,09/06/2017,10/06/2017,En Gedi,29,25,22,24,27
1,10/06/2017,10/06/2017,Haifa,21,21,21,20.67,20
2,09/06/2017,10/06/2017,Haifa,21,21,21,20,19
1,10/06/2017,10/06/2017,Jerusalem,17,17,22,19,18
2,09/06/2017,10/06/2017,Jerusalem,17,17,22,16,18
1,10/06/2017,10/06/2017,Lod,23,20,17,18.67,19
2,09/06/2017,10/06/2017,Lod,23,20,17,20,19
1,10/06/2017,10/06/2017,Mizpe Ramon,16,15,21,18,18
2,09/06/2017,10/06/2017,Mizpe Ramon,16,14,21,16,18
1,10/06/2017,10/06/2017,Nazareth,20,19,20,19,18
2,09/06/2017,10/06/2017,Nazareth,20,18,17,20,19
1,10/06/2017,10/06/2017,Qazrin,20,19,17,17.67,17
2,09/06/2017,10/06/2017,Qazrin,20,19,18,17,17
1,10/06/2017,10/06/2017,Tel Aviv,23,21,20,21,22
2,09/06/2017,10/06/2017,Tel Aviv,23,21,18,20,23
1,10/06/2017,10/06/2017,Tiberias,24,21,20,19.33,17
2,09/06/2017,10/06/2017,Tiberias,24,21,20,22,17
1,10/06/2017,10/06/2017,Zefat,16,19,20,19.33,19
2,09/06/2017,10/06/2017,Zefat,16,19,20,16,17
1,11/06/2017,11/06/2017,Afula,19,18,19,20,19
2,10/06/2017,11/06/2017,Afula,19,18,18,20,19
1,11/06/2017,11/06/2017,Ashdod,22,21,23,21,21
2,10/06/2017,11/06/2017,Ashdod,22,21,23,21,21
1,11/06/2017,11/06/2017,Beer Sheva,19,18,23,18,18
2,10/06/2017,11/06/2017,Beer Sheva,19,18,23,19,18
1,11/06/2017,11/06/2017,Bet Shean,20,21,25,21,21
2,10/06/2017,11/06/2017,Bet Shean,20,21,19,21,21
1,11/06/2017,11/06/2017,Elat,25,21,23,24,24
2,10/06/2017,11/06/2017,Elat,25,20,23,24,24
1,11/06/2017,11/06/2017,En Gedi,26,26,21,25,26
2,10/06/2017,11/06/2017,En Gedi,26,25,21,24,26
1,11/06/2017,11/06/2017,Haifa,19,20,22,19,21
2,10/06/2017,11/06/2017,Haifa,19,20,22,19,18
1,11/06/2017,11/06/2017,Jerusalem,15,18,23,17,17
2,10/06/2017,11/06/2017,Jerusalem,15,17,21,16,17
1,11/06/2017,11/06/2017,Lod,21,19,18,21,18
2,10/06/2017,11/06/2017,Lod,21,19,17,19,19
1,11/06/2017,11/06/2017,Mizpe Ramon,12,15,21,17,18
2,10/06/2017,11/06/2017,Mizpe Ramon,12,15,21,16,18
1,11/06/2017,11/06/2017,Nazareth,19,18,19,18,18
2,10/06/2017,11/06/2017,Nazareth,19,17,19,17,18
1,11/06/2017,11/06/2017,Qazrin,18,16,19,17,16
2,10/06/2017,11/06/2017,Qazrin,18,17,17,15,16
1,11/06/2017,11/06/2017,Tel Aviv,22,20,20,20,22
2,10/06/2017,11/06/2017,Tel Aviv,22,20,20,20,22
1,11/06/2017,11/06/2017,Tiberias,21,20,19,20,17
2,10/06/2017,11/06/2017,Tiberias,21,20,19,21,17
1,11/06/2017,11/06/2017,Zefat,14,17,19,16,17
2,10/06/2017,11/06/2017,Zefat,14,17,19,16,16
1,12/06/2017,12/06/2017,Afula,19,19,20,21,20
2,11/06/2017,12/06/2017,Afula,19,19,20,21,20
1,12/06/2017,12/06/2017,Ashdod,21,22,25,22,22
2,11/06/2017,12/06/2017,Ashdod,21,22,25,22,22
1,12/06/2017,12/06/2017,Beer Sheva,19,18,22,21,19
2,11/06/2017,12/06/2017,Beer Sheva,19,17,22,19,19
1,12/06/2017,12/06/2017,Bet Shean,22,21,21,23,22
2,11/06/2017,12/06/2017,Bet Shean,22,21,26,22,22
1,12/06/2017,12/06/2017,Elat,25,21,25,23,24
2,11/06/2017,12/06/2017,Elat,25,21,25,23,24
1,12/06/2017,12/06/2017,En Gedi,26,25,24,25,26
2,11/06/2017,12/06/2017,En Gedi,26,25,23,24,26
1,12/06/2017,12/06/2017,Haifa,20,21,22,20,22
2,11/06/2017,12/06/2017,Haifa,20,21,23,20,20
1,12/06/2017,12/06/2017,Jerusalem,15,18,24,16,18
2,11/06/2017,12/06/2017,Jerusalem,15,17,23,16,18
1,12/06/2017,12/06/2017,Lod,21,20,16,22,19
2,11/06/2017,12/06/2017,Lod,21,20,16,21,19
1,12/06/2017,12/06/2017,Mizpe Ramon,15,14,20,16,18
2,11/06/2017,12/06/2017,Mizpe Ramon,15,14,20,15,17
1,12/06/2017,12/06/2017,Nazareth,18,19,21,19,18
2,11/06/2017,12/06/2017,Nazareth,18,18,17,19,18
1,12/06/2017,12/06/2017,Qazrin,16,19,22,17,17
2,11/06/2017,12/06/2017,Qazrin,16,19,17,18,17
1,12/06/2017,12/06/2017,Tel Aviv,21,21,22,22,23
2,11/06/2017,12/06/2017,Tel Aviv,21,21,22,21,23
1,12/06/2017,12/06/2017,Tiberias,21,21,21,22,17
2,11/06/2017,12/06/2017,Tiberias,21,21,21,22,17
1,12/06/2017,12/06/2017,Zefat,17,18,21,16,16
2,11/06/2017,12/06/2017,Zefat,17,18,21,16,16
1,13/06/2017,13/06/2017,Afula,21,17,25,20,19
2,12/06/2017,13/06/2017,Afula,21,18,23,19,20
1,13/06/2017,13/06/2017,Ashdod,23,22,23,22,21
2,12/06/2017,13/06/2017,Ashdod,23,22,23,23,21
1,13/06/2017,13/06/2017,Beer Sheva,19,20,23,21,21
2,12/06/2017,13/06/2017,Beer Sheva,19,20,22,22,20
1,13/06/2017,13/06/2017,Bet Shean,24,19,24,22,21
2,12/06/2017,13/06/2017,Bet Shean,24,21,23,22,21
1,13/06/2017,13/06/2017,Elat,24,25,28,25,26
2,12/06/2017,13/06/2017,Elat,24,25,27,25,25
1,13/06/2017,13/06/2017,En Gedi,26,27,26,28,28
2,12/06/2017,13/06/2017,En Gedi,26,27,26,25,27
1,13/06/2017,13/06/2017,Haifa,20,19,21,19,20
2,12/06/2017,13/06/2017,Haifa,20,19,23,20,19
1,13/06/2017,13/06/2017,Jerusalem,16,21,21,20,22
2,12/06/2017,13/06/2017,Jerusalem,16,20,22,21,21
1,13/06/2017,13/06/2017,Lod,21,20,21,20,20
2,12/06/2017,13/06/2017,Lod,21,20,21,20,20
1,13/06/2017,13/06/2017,Mizpe Ramon,14,18,23,20,22
2,12/06/2017,13/06/2017,Mizpe Ramon,14,19,23,21,21
1,13/06/2017,13/06/2017,Nazareth,19,18,24,19,19
2,12/06/2017,13/06/2017,Nazareth,19,18,24,20,19
1,13/06/2017,13/06/2017,Qazrin,19,18,22,20,18
2,12/06/2017,13/06/2017,Qazrin,19,18,22,19,18
1,13/06/2017,13/06/2017,Tel Aviv,21,19,26,20,22
2,12/06/2017,13/06/2017,Tel Aviv,21,19,26,21,22
1,13/06/2017,13/06/2017,Tiberias,22,21,25,22,19
2,12/06/2017,13/06/2017,Tiberias,22,21,24,23,19
1,13/06/2017,13/06/2017,Zefat,16,19,25,19,18
2,12/06/2017,13/06/2017,Zefat,16,19,24,19,18
1,14/06/2017,14/06/2017,Afula,17,19,20,20,21
2,13/06/2017,14/06/2017,Afula,17,18,19,20,20
1,14/06/2017,14/06/2017,Ashdod,23,22,21,22,22
2,13/06/2017,14/06/2017,Ashdod,23,23,23,21,22
1,14/06/2017,14/06/2017,Beer Sheva,20,18,22,19,20
2,13/06/2017,14/06/2017,Beer Sheva,20,19,23,18,20
1,14/06/2017,14/06/2017,Bet Shean,22,21,21,22,22
2,13/06/2017,14/06/2017,Bet Shean,22,21,24,22,22
1,14/06/2017,14/06/2017,Elat,26,22,23.33,24,24
2,13/06/2017,14/06/2017,Elat,26,21,23,24,24
1,14/06/2017,14/06/2017,En Gedi,27,25,23,25,26
2,13/06/2017,14/06/2017,En Gedi,27,25,22,24,27
1,14/06/2017,14/06/2017,Haifa,18,21,20,20,22
2,13/06/2017,14/06/2017,Haifa,18,21,20,21,20
1,14/06/2017,14/06/2017,Jerusalem,22,17,21,16,18
2,13/06/2017,14/06/2017,Jerusalem,22,17,22,16,18
1,14/06/2017,14/06/2017,Lod,21,19,17,20,20
2,13/06/2017,14/06/2017,Lod,21,19,17,20,19
1,14/06/2017,14/06/2017,Mizpe Ramon,22,14,19,16,18
2,13/06/2017,14/06/2017,Mizpe Ramon,22,15,20,15,18
1,14/06/2017,14/06/2017,Nazareth,19,19,18,19,19
2,13/06/2017,14/06/2017,Nazareth,19,18,18,19,19
1,14/06/2017,14/06/2017,Qazrin,17,19,18,17,16
2,13/06/2017,14/06/2017,Qazrin,17,18,18,17,18
1,14/06/2017,14/06/2017,Tel Aviv,21,21,21,20,23
2,13/06/2017,14/06/2017,Tel Aviv,21,20,21,19,23
1,14/06/2017,14/06/2017,Tiberias,23,22,21,21,18
2,13/06/2017,14/06/2017,Tiberias,23,21,21,22,18
1,14/06/2017,14/06/2017,Zefat,18,19,21,16,17
2,13/06/2017,14/06/2017,Zefat,18,18,21,16,17
1,15/06/2017,15/06/2017,Afula,18,19,22,22,20
2,14/06/2017,15/06/2017,Afula,18,19,20,22,20
1,15/06/2017,15/06/2017,Ashdod,21,21,23,20,22
